id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
27389;2014-04-01 09:05:27;chat;chat;88;130;88130;p2_88130;O;;NC;bonjour;NC_bonjour;;;;;;;;;/;;;929;1;1
15833;2014-04-01 09:05:27;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;111;517;journal;;Journal de l'enseignement;1898;Domaine public;/;integrale;;578;1;1
15840;2014-04-01 09:05:51;addToFridge;addToFridge;53;98;5398;p5_5398;O;journalprintedCopies;;;_;;111;517;journal;printedCopies;Journal de l'enseignement;1898;Domaine public;/;integrale;;578;1;1
27404;2014-04-01 09:05:57;chat;chat;88;130;88130;p2_88130;O;;NC;ya quelqu'un;NC_ya quelqu'un;;;;;;;;;/;;;929;1;1
27406;2014-04-01 09:06:02;chat;chat;88;130;88130;p2_88130;O;;NC;?;NC_?;;;;;;;;;/;;;929;1;1
27422;2014-04-01 09:06:29;showItemCupboard;showItemCupboard;88;130;88130;p2_88130;O;book;;;_;;35;311;book;;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;929;1;1
15854;2014-04-01 09:06:30;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;book;;;_;;3;144;book;;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
15861;2014-04-01 09:06:47;addToFridge;addToFridge;53;98;5398;p5_5398;O;bookprintedCopies;;;_;;3;144;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
15863;2014-04-01 09:06:56;showItem;showItemFRIDGE;53;98;5398;p5_5398;O;bookoral;;;_;;1;119;book;oral;L'illusion comique;2003;Droits d'auteur CFC;/1 vol. (206 p.);5;;578;1;1
27444;2014-04-01 09:06:57;addToFridge;addToFridge;88;130;88130;p2_88130;O;bookoral;;;_;;35;311;book;oral;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;929;1;1
27447;2014-04-01 09:07:03;feedTamago;feedTamagoGood;88;130;88130;p2_88130;O;bookoral;;;_;;35;311;book;oral;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;929;1;1
15866;2014-04-01 09:07:11;feedTamago;feedTamagoGood;53;98;5398;p5_5398;O;bookprintedCopies;;;_;;3;144;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
27456;2014-04-01 09:07:14;showItemCupboard;showItemCupboard;88;130;88130;p2_88130;O;book;;;_;;41;320;book;;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);13;;929;1;1
27459;2014-04-01 09:07:20;addToFridge;addToFridge;88;130;88130;p2_88130;O;bookoral;;;_;;41;320;book;oral;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);13;;929;1;1
