id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
18488;2014-04-01 09:05:27;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;335;book;;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;647;1;1
15833;2014-04-01 09:05:27;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;111;517;journal;;Journal de l'enseignement;1898;Domaine public;/;integrale;;578;1;1
15840;2014-04-01 09:05:51;addToFridge;addToFridge;53;98;5398;p5_5398;O;journalprintedCopies;;;_;;111;517;journal;printedCopies;Journal de l'enseignement;1898;Domaine public;/;integrale;;578;1;1
18496;2014-04-01 09:05:55;tuto;tuto;61;122;61122;p2_61122;O;;;;_;;;;;;;;;/;;;647;1;1
18501;2014-04-01 09:06:12;help;help;61;122;61122;p2_61122;O;;;;_;Acces aide en ligne;;;;;;;;/;;;647;1;1
18505;2014-04-01 09:06:22;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Droit d'auteur et exception pedagogique;;;;;;;;/;;;647;1;1
15854;2014-04-01 09:06:30;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;book;;;_;;3;144;book;;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
15861;2014-04-01 09:06:47;addToFridge;addToFridge;53;98;5398;p5_5398;O;bookprintedCopies;;;_;;3;144;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
15863;2014-04-01 09:06:56;showItem;showItemFRIDGE;53;98;5398;p5_5398;O;bookoral;;;_;;1;119;book;oral;L'illusion comique;2003;Droits d'auteur CFC;/1 vol. (206 p.);5;;578;1;1
15866;2014-04-01 09:07:11;feedTamago;feedTamagoGood;53;98;5398;p5_5398;O;bookprintedCopies;;;_;;3;144;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;578;1;1
15870;2014-04-01 09:07:22;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;book;;;_;;42;330;book;;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);integrale;;578;1;1
15876;2014-04-01 09:07:40;addToFridge;addToFridge;53;98;5398;p5_5398;O;bookoral;;;_;;42;330;book;oral;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);integrale;;578;1;1
15879;2014-04-01 09:07:44;feedTamago;feedTamagoGood;53;98;5398;p5_5398;O;journalprintedCopies;;;_;;111;517;journal;printedCopies;Journal de l'enseignement;1898;Domaine public;/;integrale;;578;1;1
15881;2014-04-01 09:07:49;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;119;550;journal;;Le Nouvel observateur;1964;Droits d'auteur;/;10 articles;;578;1;1
15885;2014-04-01 09:08:04;addToFridge;addToFridge;53;98;5398;p5_5398;O;journalprojection;;;_;;119;550;journal;projection;Le Nouvel observateur;1964;Droits d'auteur;/;10 articles;Sous droits d'auteur;578;1;1
15886;2014-04-01 09:08:08;feedTamago;feedTamagoGood;53;98;5398;p5_5398;O;bookoral;;;_;;42;330;book;oral;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);integrale;;578;1;1
15890;2014-04-01 09:08:15;feedTamago;feedTamagoBad;53;98;5398;p5_5398;O;journalprojection;;;_;;119;550;journal;projection;Le Nouvel observateur;1964;Droits d'auteur;/;10 articles;Sous droits d'auteur;578;1;1
15897;2014-04-01 09:08:31;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;105;492;journal;;20 minutes;2005;Droits d'auteur;/;3 articles;;578;1;1
18534;2014-04-01 09:08:39;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Synthese exception pedagogique - Livres, Periodiqu;;;;;;;;/;;;647;1;1
15903;2014-04-01 09:08:41;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;book;;;_;;48;370;book;;a l'aveugle;2013;Droits d'auteur;/1 vol. (119 p.);integrale;;578;1;1
15908;2014-04-01 09:08:59;addToFridge;addToFridge;53;98;5398;p5_5398;O;bookprojection;;;_;;48;370;book;projection;a l'aveugle;2013;Droits d'auteur;/1 vol. (119 p.);integrale;Sous droits d'auteur;578;1;1
15911;2014-04-01 09:09:00;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;108;508;journal;;The Washington post;1983;Droits d'auteur;/;5 articles;;578;1;1
15922;2014-04-01 09:09:24;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;journal;;;_;;113;532;journal;;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;581;2;0
15929;2014-04-01 09:09:40;addToFridge;addToFridge;53;98;5398;p5_5398;O;journalprintedCopies;;;_;;113;532;journal;printedCopies;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;581;2;0
15930;2014-04-01 09:09:43;feedTamago;feedTamagoGood;53;98;5398;p5_5398;O;journalprintedCopies;;;_;;113;532;journal;printedCopies;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;581;2;0
18545;2014-04-01 09:09:46;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;337;book;;Le Grand Meaulnes;1913;Domaine Public;/;100;;647;1;1
15936;2014-04-01 09:09:46;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;book;;;_;;35;317;book;;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);40;;581;2;0
15945;2014-04-01 09:10:07;addToFridge;addToFridge;53;98;5398;p5_5398;O;bookassessments;;;_;;35;317;book;assessments;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);40;Sous droits d'auteur;581;2;0
18555;2014-04-01 09:10:10;addToFridge;addToFridge;61;122;61122;p2_61122;O;bookprintedCopies;;;_;;43;337;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;100;;647;1;1
15950;2014-04-01 09:10:17;feedTamago;feedTamagoBad;53;98;5398;p5_5398;O;bookassessments;;;_;;35;317;book;assessments;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);40;Sous droits d'auteur;581;2;0
18559;2014-04-01 09:10:21;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;42;327;book;;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);1;;647;1;1
15951;2014-04-01 09:10:25;showItemCupboard;showItemCupboard;53;98;5398;p5_5398;O;sound;;;_;;337;457;sound;;People, hell and angels;2013;Droits d'auteur;/;12 s;;581;2;0
