id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
18488;2014-04-02 13:06:07;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;335;book;;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;647;1;1
36272;2014-04-02 13:06:07;showItemCupboard;showItemCupboard;122;264;122264;p3_122264;O;book;;;_;;41;318;book;;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);13;;1230;1;0
18496;2014-04-02 13:06:35;tuto;tuto;61;122;61122;p2_61122;O;;;;_;;;;;;;;;/;;;647;1;1
18501;2014-04-02 13:06:52;help;help;61;122;61122;p2_61122;O;;;;_;Acces aide en ligne;;;;;;;;/;;;647;1;1
18505;2014-04-02 13:07:02;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Droit d'auteur et exception pedagogique;;;;;;;;/;;;647;1;1
36295;2014-04-02 13:08:12;showItemCupboard;showItemCupboard;122;264;122264;p3_122264;O;book;;;_;;47;363;book;;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;7;;1230;1;0
18534;2014-04-02 13:09:19;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Synthese exception pedagogique - Livres, Periodiqu;;;;;;;;/;;;647;1;1
36308;2014-04-02 13:09:32;addToFridge;addToFridge;122;264;122264;p3_122264;O;bookoral;;;_;;35;312;book;oral;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;1230;1;0
36310;2014-04-02 13:09:45;showItemCupboard;showItemCupboard;122;264;122264;p3_122264;O;book;;;_;;19;271;book;;En attendant la vague roman;2013;Droits d'auteur;/1 vol. (271 p.);4;;1230;1;0
36312;2014-04-02 13:10:25;feedTamago;feedTamagoGood;122;264;122264;p3_122264;O;bookoral;;;_;;35;312;book;oral;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;1230;1;0
18545;2014-04-02 13:10:26;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;337;book;;Le Grand Meaulnes;1913;Domaine Public;/;100;;647;1;1
