id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
17198;2014-04-01 11:06:05;chat;chat;56;107;56107;p1_56107;O;;NC;Bonjour !;NC_Bonjour !;;;;;;;;;/;;;613;1;1
18488;2014-04-01 11:06:05;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;335;book;;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;647;1;1
17199;2014-04-01 11:06:19;showItemCupboard;showItemCupboard;56;107;56107;p1_56107;O;book;;;_;;34;305;book;;La laicite nouveaux regard sur l'Antiquite et le Moyen Age;2013;Droits d'auteur;/1 vol. (192 p.);3;;613;1;1
18496;2014-04-01 11:06:33;tuto;tuto;61;122;61122;p2_61122;O;;;;_;;;;;;;;;/;;;647;1;1
18501;2014-04-01 11:06:50;help;help;61;122;61122;p2_61122;O;;;;_;Acces aide en ligne;;;;;;;;/;;;647;1;1
18505;2014-04-01 11:07:00;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Droit d'auteur et exception pedagogique;;;;;;;;/;;;647;1;1
17201;2014-04-01 11:07:25;addToFridge;addToFridge;56;107;56107;p1_56107;O;journaloral;;;_;;108;508;journal;oral;The Washington post;1983;Droits d'auteur;/;5 articles;;613;1;1
17204;2014-04-01 11:08:08;feedTamago;feedTamagoGood;56;107;56107;p1_56107;O;journaloral;;;_;;108;508;journal;oral;The Washington post;1983;Droits d'auteur;/;5 articles;;613;1;1
17206;2014-04-01 11:08:46;chat;chat;56;107;56107;p1_56107;O;;NC;Martin le plongeur ? J'apparais sous quel nom moi ?;NC_Martin le plongeur ? J'apparais sous quel nom moi ?;;;;;;;;;/;;;613;1;1
17208;2014-04-01 11:09:03;addToFridge;addToFridge;56;107;56107;p1_56107;O;bookprojection;;;_;;1;119;book;projection;L'illusion comique;2003;Droits d'auteur CFC;/1 vol. (206 p.);5;Non couvert par l'accord;613;1;1
