id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
26774;2014-04-03 13:05:25;addToFridge;addToFridge;87;198;87198;p1_87198;O;journaloral;;;_;;105;490;journal;oral;20 minutes;2005;Droits d'auteur;/;3 articles;;909;1;1
20632;2014-04-03 13:05:25;showItemCupboard;showItemCupboard;66;140;66140;p3_66140;O;journal;;;_;;119;550;journal;;Le Nouvel observateur;1964;Droits d'auteur;/;10 articles;;713;1;1
26775;2014-04-03 13:05:31;feedTamago;feedTamagoGood;87;198;87198;p1_87198;O;journaloral;;;_;;105;490;journal;oral;20 minutes;2005;Droits d'auteur;/;3 articles;;909;1;1
20633;2014-04-03 13:05:35;showItemCupboard;showItemCupboard;66;140;66140;p3_66140;O;book;;;_;;3;149;book;;L'illusion comique : comedie;1639;Domaine Public;/124 p.;4;;713;1;1
20637;2014-04-03 13:05:53;addToFridge;addToFridge;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;3;149;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;4;;713;1;1
20640;2014-04-03 13:06:26;showItemCupboard;showItemCupboard;66;140;66140;p3_66140;O;book;;;_;;43;337;book;;Le Grand Meaulnes;1913;Domaine Public;/;100;;713;1;1
20643;2014-04-03 13:06:38;addToFridge;addToFridge;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;43;337;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;100;;713;1;1
20644;2014-04-03 13:06:46;help;help;66;140;66140;p3_66140;O;;;;_;Acces aide en ligne;;;;;;;;/;;;713;1;1
26781;2014-04-03 13:06:52;addToFridge;addToFridge;87;198;87198;p1_87198;O;bookoral;;;_;;3;144;book;oral;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;909;1;1
20650;2014-04-03 13:06:53;helpLink;helpLink;66;140;66140;p3_66140;O;;;;_;Droit d'auteur et exception pedagogique;;;;;;;;/;;;713;1;1
26782;2014-04-03 13:06:55;feedTamago;feedTamagoGood;87;198;87198;p1_87198;O;bookoral;;;_;;3;144;book;oral;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;909;1;1
26785;2014-04-03 13:07:00;showItemCupboard;showItemCupboard;87;198;87198;p1_87198;O;book;;;_;;41;323;book;;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);25;;909;1;1
20653;2014-04-03 13:07:08;showItemCupboard;showItemCupboard;66;140;66140;p3_66140;O;journal;;;_;;117;542;journal;;Science et vie;1913;Droits d'auteur;/;1 article;;713;1;1
26788;2014-04-03 13:07:13;addToFridge;addToFridge;87;198;87198;p1_87198;O;bookoral;;;_;;41;323;book;oral;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);25;;909;1;1
26789;2014-04-03 13:07:16;feedTamago;feedTamagoGood;87;198;87198;p1_87198;O;bookoral;;;_;;41;323;book;oral;A l'ecole des stereotypes Comprendre et deconstruire;2013;Droits d'auteur;/1 vol. (230 p.);25;;909;1;1
20655;2014-04-03 13:07:17;addToFridge;addToFridge;66;140;66140;p3_66140;O;journalprintedCopies;;;_;;117;542;journal;printedCopies;Science et vie;1913;Droits d'auteur;/;1 article;Sous droits d'auteur;713;1;1
20658;2014-04-03 13:07:23;feedTamago;feedTamagoGood;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;3;149;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;4;;713;1;1
20659;2014-04-03 13:07:27;feedTamago;feedTamagoGood;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;43;337;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;100;;713;1;1
20667;2014-04-03 13:08:03;showItemCupboard;showItemCupboard;66;140;66140;p3_66140;O;book;;;_;;42;326;book;;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);1;;713;1;1
20668;2014-04-03 13:08:17;addToFridge;addToFridge;66;140;66140;p3_66140;O;bookprojection;;;_;;42;326;book;projection;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);1;Sous droits d'auteur;713;1;1
20670;2014-04-03 13:08:21;showItem;showItemFRIDGE;66;140;66140;p3_66140;O;bookprojection;;;_;;42;326;book;projection;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);1;Sous droits d'auteur;713;1;1
20673;2014-04-03 13:08:37;showItem;showItemFRIDGE;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;3;144;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;integrale;;713;1;1
20674;2014-04-03 13:08:45;feedTamago;feedTamagoBad;66;140;66140;p3_66140;O;journalprintedCopies;;;_;;117;542;journal;printedCopies;Science et vie;1913;Droits d'auteur;/;1 article;Sous droits d'auteur;713;1;1
20677;2014-04-03 13:08:59;chat;chat;66;140;66140;p3_66140;O;;NC;salut !;NC_salut !;;;;;;;;;/;;;713;1;1
26801;2014-04-03 13:09:05;addToFridge;addToFridge;87;198;87198;p1_87198;O;bookoral;;;_;;1;119;book;oral;L'illusion comique;2003;Droits d'auteur CFC;/1 vol. (206 p.);5;;909;1;1
20680;2014-04-03 13:09:24;chat;chat;66;140;66140;p3_66140;O;;O;Je l'ai fait tomber malade avec science et vie ...;O_Je l'ai fait tomber malade avec science et vie ...;;;;;;;;;/;;;713;1;1
26810;2014-04-03 13:09:37;showItemCupboard;showItemCupboard;87;198;87198;p1_87198;O;book;;;_;;43;335;book;;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;909;1;1
20685;2014-04-03 13:09:37;showItem;showItemLEVEL;66;140;66140;p3_66140;O;journalprintedCopies;;;_;;117;542;journal;printedCopies;Science et vie;1913;Droits d'auteur;/;1 article;Sous droits d'auteur;714;2;1
20688;2014-04-03 13:09:48;showItem;showItemLEVEL;66;140;66140;p3_66140;O;journalprojection;;;_;;119;547;journal;projection;Le Nouvel observateur;1964;Droits d'auteur;/;1 article;Sous droits d'auteur;714;2;1
26811;2014-04-03 13:09:52;addToFridge;addToFridge;87;198;87198;p1_87198;O;bookprintedCopies;;;_;;43;335;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;909;1;1
20689;2014-04-03 13:09:53;showItem;showItemLEVEL;66;140;66140;p3_66140;O;bookprintedCopies;;;_;;43;337;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;100;;714;2;1
26813;2014-04-03 13:09:54;feedTamago;feedTamagoGood;87;198;87198;p1_87198;O;bookprintedCopies;;;_;;43;335;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;909;1;1
