id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
18488;2014-03-31 17:05:25;showItemCupboard;showItemCupboard;61;122;61122;p2_61122;O;book;;;_;;43;335;book;;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;647;1;1
15253;2014-03-31 17:05:25;showItemCupboard;showItemCupboard;52;94;5294;p5_5294;O;book;;;_;;3;149;book;;L'illusion comique : comedie;1639;Domaine Public;/124 p.;4;;570;1;1
18496;2014-03-31 17:05:53;tuto;tuto;61;122;61122;p2_61122;O;;;;_;;;;;;;;;/;;;647;1;1
18501;2014-03-31 17:06:10;help;help;61;122;61122;p2_61122;O;;;;_;Acces aide en ligne;;;;;;;;/;;;647;1;1
15256;2014-03-31 17:06:11;addToFridge;addToFridge;52;94;5294;p5_5294;O;bookprintedCopies;;;_;;3;149;book;printedCopies;L'illusion comique : comedie;1639;Domaine Public;/124 p.;4;;570;1;1
18505;2014-03-31 17:06:20;helpLink;helpLink;61;122;61122;p2_61122;O;;;;_;Droit d'auteur et exception pedagogique;;;;;;;;/;;;647;1;1
15259;2014-03-31 17:06:52;showItemCupboard;showItemCupboard;52;94;5294;p5_5294;O;journal;;;_;;119;550;journal;;Le Nouvel observateur;1964;Droits d'auteur;/;10 articles;;570;1;1
15262;2014-03-31 17:07:22;showItemCupboard;showItemCupboard;52;94;5294;p5_5294;O;journal;;;_;;111;520;journal;;Journal de l'enseignement;1898;Domaine public;/;2 articles;;570;1;1
15263;2014-03-31 17:07:46;showItemCupboard;showItemCupboard;52;94;5294;p5_5294;O;journal;;;_;;117;541;journal;;Science et vie;1913;Droits d'auteur;/;1 article;;570;1;1
15267;2014-03-31 17:08:19;chat;chat;52;94;5294;p5_5294;O;;OJ;je crois, on doit en placer combien ?;OJ_je crois, on doit en placer combien ?;;;;;;;;;/;;;570;1;1
15270;2014-03-31 17:08:33;showItemCupboard;showItemCupboard;52;94;5294;p5_5294;O;journal;;;_;;117;543;journal;;Science et vie;1913;Droits d'auteur;/;1 article;;570;1;1
