id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
27423;07/04/14 13:08:21;chat;chat;92;206;92206;p1_92206;O;;NC;bonjour !;NC_bonjour !;;;;;;;;;/;;;930;1;1
27427;07/04/14 13:08:27;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;journal;;;_;;113;531;journal;;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;930;1;1
27448;07/04/14 13:08:56;addToFridge;addToFridge;92;206;92206;p1_92206;O;journalprintedCopies;;;_;;113;531;journal;printedCopies;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;930;1;1
27457;07/04/14 13:09:06;feedTamago;feedTamagoGood;92;206;92206;p1_92206;O;journalprintedCopies;;;_;;113;531;journal;printedCopies;Le Figaro collection 1826-1935;;Domaine public;/;1 article;;930;1;1
27471;07/04/14 13:09:27;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;journal;;;_;;102;474;journal;;Histoire, Monde & cultures religieuses;2013;Droits d'auteur;/;6 articles;;930;1;1
27489;07/04/14 13:09:45;chat;chat;92;206;92206;p1_92206;O;;NC;bien joue :p;NC_bien joue :p;;;;;;;;;/;;;930;1;1
27498;07/04/14 13:09:53;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;journal;;;_;;107;501;journal;;L'Humanite hebdo;1997;Droits d'auteur;/;1 article;;930;1;1
27500;07/04/14 13:09:59;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;journal;;;_;;111;520;journal;;Journal de l'enseignement;1898;Domaine public;/;2 articles;;930;1;1
27505;07/04/14 13:10:03;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;book;;;_;;47;362;book;;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;7;;930;1;1
27521;07/04/14 13:10:19;addToFridge;addToFridge;92;206;92206;p1_92206;O;bookprintedCopies;;;_;;47;362;book;printedCopies;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;7;;930;1;1
27524;07/04/14 13:10:21;feedTamago;feedTamagoGood;92;206;92206;p1_92206;O;bookprintedCopies;;;_;;47;362;book;printedCopies;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;7;;930;1;1
27550;07/04/14 13:10:55;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;journal;;;_;;110;511;journal;;L'Aurore : litteraire, artistique, sociale;;Domaine public;/;integrale;;930;1;1
27564;07/04/14 13:11:09;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;book;;;_;;47;360;book;;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;24;;930;1;1
27578;07/04/14 13:11:21;addToFridge;addToFridge;92;206;92206;p1_92206;O;bookoral;;;_;;47;360;book;oral;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;24;;930;1;1
27580;07/04/14 13:11:23;feedTamago;feedTamagoGood;92;206;92206;p1_92206;O;bookoral;;;_;;47;360;book;oral;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;24;;930;1;1
27591;07/04/14 13:11:33;showItemCupboard;showItemCupboard;92;206;92206;p1_92206;O;book;;;_;;35;311;book;;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;930;1;1
27607;07/04/14 13:11:48;addToFridge;addToFridge;92;206;92206;p1_92206;O;bookoral;;;_;;35;311;book;oral;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;930;1;1
27631;07/04/14 13:12:10;chat;chat;92;206;92206;p1_92206;O;;NC;je suis extremement content d'avoir reussi ce defi avec toi;NC_je suis extremement content d'avoir reussi ce defi avec toi;;;;;;;;;/;;;938;2;0
27641;07/04/14 13:12:17;chat;chat;92;206;92206;p1_92206;O;;NC;bravo :p;NC_bravo :p;;;;;;;;;/;;;938;2;0
