ID2,TimeStamp,Type,Verb,Source,Variable,TypeNamme,Value
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:20:21 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:20:27 PM,event,LevelAccess,Summary,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:20:52 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:20:55 PM,event,AssignCulture,Work,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:47 PM,event,LevelAccess,Summary,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,event,Start,Game,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,FoodProduction,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,Pleasure,Single,6
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,WorkAmount,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,FoodDiversity,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,WellBeing,Single,6
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,EnergyHuman,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,EnergyGreen,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:21:52 PM,variable,0,0,GameState,String,0#None;None;None;None;None;None;None;None;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:13 PM,event,ScanRoom,Room2,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:19 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:26 PM,event,ShowDetail,ScoreFood,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:29 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:31 PM,event,ScanRoom,Room5,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:38 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:39 PM,event,ScanRoom,Room4,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:42 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:46 PM,event,ScanRoom,Room8,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:49 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:49 PM,event,ScanRoom,Room1,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:53 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:54 PM,event,ScanRoom,Room8,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:55 PM,event,SelectRoom,Hunting,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,event,HuntingSelect,Hunting,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,FoodProduction,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,Pleasure,Single,"5,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,WorkAmount,Single,"0,6"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,FoodDiversity,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,WellBeing,Single,"5,4"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,EnergyHuman,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,EnergyGreen,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:22:58 PM,variable,0,0,GameState,String,0#None;None;None;None;None;None;None;13!3*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:02 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:03 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:03 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:04 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:05 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:07 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:07 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,FoodProduction,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,Pleasure,Single,"4,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,WorkAmount,Single,"1,2"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,FoodDiversity,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,WellBeing,Single,"3,8"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,EnergyHuman,Single,6
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,EnergyGreen,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:09 PM,variable,0,0,GameState,String,0#None;None;None;None;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:11 PM,event,ScanRoom,Room5,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:14 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:15 PM,event,ScanRoom,Room7,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:18 PM,event,SelectRoom,Transformation,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:22 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:23 PM,event,ScanRoom,Room2,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:24 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:30 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:31 PM,event,ScanRoom,Room4,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:31 PM,event,SelectRoom,Farming,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:37 PM,event,FarmingSelect,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:44 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:44 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:46 PM,event,CardLocation,Green,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:47 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:48 PM,event,CardLocation,Green,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:51 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:52 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:52 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:52 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:55 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:57 PM,event,CardLocation,People,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:57 PM,event,CardLocation,Green,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:58 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:23:59 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:00 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:01 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:10 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:11 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:12 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:13 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:13 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:14 PM,event,CardLocation,Petrol,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:15 PM,event,CardLocation,Green,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,event,ValidateCard,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,FoodProduction,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,FoodDiversity,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:18 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:24 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:25 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:26 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:27 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:27 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:27 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:28 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:28 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:28 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:29 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:29 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:31 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:32 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:32 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:32 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:33 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:34 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:34 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:35 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:35 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:36 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:37 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:43 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:43 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:44 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:45 PM,event,AssignCulture,Wheat,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:45 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,event,ValidateCard,Crops,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,FoodProduction,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,FoodDiversity,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:52 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0!Corn;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodProduction,Single,9
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Co2Emission,Single,"0,3"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodDiversity,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Health,Single,"1,7"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0!Rice*Corn;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodProduction,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Co2Emission,Single,"0,3"
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,FoodDiversity,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:57 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0!Rice;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,event,AssignCulture,Rice,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,event,AssignCulture,Corn,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodProduction,Single,3
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodDiversity,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodProduction,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,FoodDiversity,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:58 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0!Corn;None;None;None;13!6*0*0;#[]*[]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:24:59 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:04 PM,event,ScanRoom,Room3,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:05 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:17 PM,event,AnimalSelect,Chicken,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:20 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:20 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:22 PM,event,ScanRoom,Room3,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:25 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:25 PM,event,SelectRoom,Farming,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,event,SystemNewsCreated,b04,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,FoodProduction,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,FoodLoss,Single,35
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,Pollution,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,Co2Emission,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,Pleasure,Single,4
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,WorkAmount,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,FoodDiversity,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,Health,Single,1
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,WellBeing,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,EnergyHuman,Single,10
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,EnergyGreen,Single,2
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,EnergyFossil,Single,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:27 PM,variable,0,0,GameState,String,0#None;None;None;5!4*2*0!Corn;None;None;None;13!6*0*0;#[]*[b04]
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:28 PM,event,SelectRoom,Farming,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:41 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:42 PM,event,SelectRoom,Farming,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:53 PM,event,SelectRoom,Animal,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:25:53 PM,event,SelectRoom,Farming,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:26:09 PM,event,SelectRoom,Transformation,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:26:13 PM,event,Back,BackButton,0,0,0
21907dff-de7d-4dc8-8078-2fc3dc921a8d,1:26:17 PM,event,AssignCulture,Energy,0,0,0
