Codage,_id,actionType,creationDate,date,game_id,group_id,grpus_id,help,id,isWon,item_id,item_size,level_id,logType,message,mode_of_use,reason,resourceType,resourceTypeMoU,resource_id,resource_size,resource_title,rightsAgreements,user_id
O,6267a0ce98c0f1a79ae3d063,chat,,30/03/2015 13:17:49,17,5,5,,759,true,,,1,chat,"vu la date t'as mon feu vert",,,,,,/,,,17
,6267a0ce98c0f1a79ae3d066,showItemFRIDGE,2013,30/03/2015 13:17:54,17,5,5,,762,true,270,4,1,showItemFRIDGE,,assessments,"Sous droits d'auteur",book,bookassessments,19,/1 vol. (271 p.),En attenda,"Droits d'auteur",17
OJ,6267a0ce98c0f1a79ae3d06b,chat,,30/03/2015 13:18:05,17,5,5,,767,true,,,1,chat,"il deman,de varier ...",,,,,,/,,,15
,6267a0ce98c0f1a79ae3d06f,showItemFRIDGE,2013,30/03/2015 13:18:15,17,5,5,,771,true,270,4,1,showItemFRIDGE,,assessments,"Sous droits d'auteur",book,bookassessments,19,/1 vol. (271 p.),En attenda,"Droits d'auteur",17
,6267a0ce98c0f1a79ae3d071,showItemFRIDGE,1913,30/03/2015 13:18:19,17,5,5,,773,true,541,1 article,1,showItemFRIDGE,,oral,,journal,journaloral,117,/,Science et,"Droits d'auteur",17
Q,6267a0ce98c0f1a79ae3d07d,chat,,30/03/2015 13:18:37,17,5,5,,785,true,,,1,chat,Le Science et vie de 1913 --> ok ?,,,,,,/,,,17
,6267a0ce98c0f1a79ae3d085,feedTamagoGood,1913,30/03/2015 13:18:47,17,5,5,,793,true,541,1 article,1,feedTamago,,oral,,journal,journaloral,117,/,Science et,"Droits d'auteur",17
,6267a0ce98c0f1a79ae3d086,fillCupboard,,30/03/2015 13:18:48,23,5,5,,794,true,,,2,fillCupboard,,,,,,,/,,,
OJ,6267a0ce98c0f1a79ae3d08d,chat,,30/03/2015 13:19:04,23,5,5,,801,true,,,2,chat,"J'ai l'impression de jouer à Mario...",,,,,,/,,,16
,6267a0ce98c0f1a79ae3d091,showItemCUPBOARD,2011,30/03/2015 13:19:06,23,5,5,,805,true,412,Intégrale,2,showItemCUPBOARD,,,,sound,sound,313,3 min/,Rolling in,"Droits d'auteur",15
,6267a0ce98c0f1a79ae3d093,showItemCUPBOARD,2006,30/03/2015 13:19:08,23,5,5,,807,true,402,3 min,2,showItemCUPBOARD,,,,sound,sound,309,3 min/,"J'attends",Creative Commons,16
,6267a0ce98c0f1a79ae3d095,showItemCUPBOARD,2011,30/03/2015 13:19:16,23,5,5,,809,true,412,Intégrale,2,showItemCUPBOARD,,,,sound,sound,313,3 min/,Rolling in,"Droits d'auteur",16
,6267a0ce98c0f1a79ae3d097,showItemCUPBOARD,2013,30/03/2015 13:19:19,23,5,5,,811,true,384,35 min,2,showItemCUPBOARD,,,,sound,sound,303,120 m/,"Chefs d'oe","Droits d'auteur",15
NC,6267a0ce98c0f1a79ae3d098,chat,,30/03/2015 13:19:19,23,5,5,,812,true,,,2,chat,"C'est méchant pour Mario",,,,,,/,,,17
,6267a0ce98c0f1a79ae3d09a,showItemCUPBOARD,2006,30/03/2015 13:19:23,23,5,5,,814,true,403,Intégrale,2,showItemCUPBOARD,,,,sound,sound,309,3 min/,"J'attends",Creative Commons,15
,6267a0ce98c0f1a79ae3d09c,showItemCUPBOARD,2013,30/03/2015 13:19:26,23,5,5,,816,true,383,15 s,2,showItemCUPBOARD,,,,sound,sound,303,120 m/,"Chefs d'oe","Droits d'auteur",16
,6267a0ce98c0f1a79ae3d09f,showItemCUPBOARD,2009,30/03/2015 13:19:30,23,5,5,,819,true,379,Intégrale,2,showItemCUPBOARD,,,,sound,sound,301,5 min/,Unknown Le,"Droits d'auteur",15
,6267a0ce98c0f1a79ae3d0a3,addToFridge,2011,30/03/2015 13:19:38,23,5,5,,823,true,411,25 s,2,addToFridge,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,313,3 min/,Rolling in,"Droits d'auteur",17
,6267a0ce98c0f1a79ae3d0aa,addToFridge,2003,30/03/2015 13:19:45,23,5,5,,830,true,121,5,2,addToFridge,,printedCopies,,book,bookprintedCopies,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",15
,6267a0ce98c0f1a79ae3d0ab,showItemCUPBOARD,2012,30/03/2015 13:19:46,23,5,5,,831,true,360,24,2,showItemCUPBOARD,,,,book,book,47,/25p,Exercices,Creative Commons,16
,6267a0ce98c0f1a79ae3d0ac,showItemFRIDGE,2003,30/03/2015 13:19:46,23,5,5,,832,true,121,5,2,showItemFRIDGE,,printedCopies,,book,bookprintedCopies,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",15
,6267a0ce98c0f1a79ae3d0ad,showItemFRIDGE,2003,30/03/2015 13:19:48,23,5,5,,833,true,121,5,2,showItemFRIDGE,,printedCopies,,book,bookprintedCopies,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",17
,6267a0ce98c0f1a79ae3d0b2,removeFromFridge,2003,30/03/2015 13:19:58,23,5,5,,838,true,121,5,2,removeFromFridge,,printedCopies,,book,bookprintedCopies,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",15
,6267a0ce98c0f1a79ae3d0ba,showItemCUPBOARD,2012,30/03/2015 13:20:03,23,5,5,,846,true,365,1,2,showItemCUPBOARD,,,,book,book,47,/25p,Exercices,Creative Commons,15
,6267a0ce98c0f1a79ae3d0bc,addToFridge,2012,30/03/2015 13:20:07,23,5,5,,848,true,360,24,2,addToFridge,,projection,,book,bookprojection,47,/25p,Exercices,Creative Commons,16
Q,6267a0ce98c0f1a79ae3d0c7,chat,,30/03/2015 13:20:29,23,5,5,,859,true,,,2,chat,"Ok c'est vrai. On a le droit de projeter des exercices faits par nous-mêmes????",,,,,,/,,,16
,6267a0ce98c0f1a79ae3d0ce,showItemCUPBOARD,2006,30/03/2015 13:20:36,23,5,5,,866,true,403,Intégrale,2,showItemCUPBOARD,,,,sound,sound,309,3 min/,"J'attends",Creative Commons,16
NC,6267a0ce98c0f1a79ae3d0cf,chat,,30/03/2015 13:20:37,23,5,5,,867,true,,,2,chat,"it's a me, Mario !",,,,,,/,,,15
H,6267a0ce98c0f1a79ae3d0d4,chat,,30/03/2015 13:20:42,23,5,5,,872,true,,,2,chat,"j'imagine !",,,,,,/,,,17
,6267a0ce98c0f1a79ae3d0d6,showItemCUPBOARD,1890,30/03/2015 13:20:46,23,5,5,,875,true,523,intégrale,2,showItemCUPBOARD,,,,journal,journal,112,/,Éducation,Domaine public,16
,6267a0ce98c0f1a79ae3d0d8,showItemFRIDGE,2012,30/03/2015 13:20:49,23,5,5,,877,true,360,24,2,showItemFRIDGE,,projection,,book,bookprojection,47,/25p,Exercices,Creative Commons,17
,6267a0ce98c0f1a79ae3d0d9,showItemCUPBOARD,2003,30/03/2015 13:20:50,23,5,5,,878,true,127,intégrale,2,showItemCUPBOARD,,,,book,book,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",15
,6267a0ce98c0f1a79ae3d0db,addToFridge,1890,30/03/2015 13:20:53,23,5,5,,880,true,523,intégrale,2,addToFridge,,printedCopies,,journal,journalprintedCopies,112,/,Éducation,Domaine public,16
,6267a0ce98c0f1a79ae3d0df,showItemCUPBOARD,2013,30/03/2015 13:20:57,23,5,5,,884,true,458,3 min,2,showItemCUPBOARD,,,,sound,sound,337,/,"People, he","Droits d'auteur",16
,6267a0ce98c0f1a79ae3d0e0,showItemCUPBOARD,2003,30/03/2015 13:20:57,23,5,5,,885,true,124,7,2,showItemCUPBOARD,,,,book,book,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",15
,6267a0ce98c0f1a79ae3d0e1,showItemFRIDGE,2011,30/03/2015 13:21:00,23,5,5,,886,true,411,25 s,2,showItemFRIDGE,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,313,3 min/,Rolling in,"Droits d'auteur",17
,6267a0ce98c0f1a79ae3d0e8,showItemCUPBOARD,2005,30/03/2015 13:21:09,23,5,5,,893,true,492,3 articles,2,showItemCUPBOARD,,,,journal,journal,105,/,20 minutes,"Droits d'auteur",15
,6267a0ce98c0f1a79ae3d0ee,showItemCUPBOARD,1944,30/03/2015 13:21:24,23,5,5,,901,true,561,1 article,2,showItemCUPBOARD,,,,journal,journal,121,/,Le Monde,"Droits d'auteur CFC",15
Q,6267a0ce98c0f1a79ae3d0f0,chat,,30/03/2015 13:21:29,23,5,5,,903,true,,,2,chat,"est-ce qu'on peut diffuser Adele si c'est juste 25 secondes ?",,,,,,/,,,17
