Codage,_id,actionType,creationDate,date,game_id,group_id,grpus_id,help,id,isWon,item_id,item_size,level_id,logType,message,mode_of_use,reason,resourceType,resourceTypeMoU,resource_id,resource_size,resource_title,rightsAgreements,user_id
H,6267a0cf98c0f1a79ae3d8f3,chat,,31/03/2015 09:22:53,63,8,8,,3141,true,,,2,chat,je vais reessayer avec du adel,,,,,,/,,,26
H,6267a0cf98c0f1a79ae3d8f4,chat,,31/03/2015 09:22:59,63,8,8,,3142,true,,,2,chat,extrait court (en dessous de 30 secondes),,,,,,/,,,26
O,6267a0cf98c0f1a79ae3d8f5,chat,,31/03/2015 09:23:03,63,8,8,,3143,true,,,2,chat,Entendu Joe.,,,,,,/,,,27
H,6267a0cf98c0f1a79ae3d8f6,chat,,31/03/2015 09:23:07,63,8,8,,3144,true,,,2,chat,mis sur le réseau numérique,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d8f7,feedTamagoBad,2011,31/03/2015 09:23:10,63,8,8,,3145,true,411,25 s,2,feedTamago,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,313,3 min/,Rolling in,"Droits d'auteur",26
OJ,6267a0cf98c0f1a79ae3d8f8,chat,,31/03/2015 09:23:22,63,8,8,,3146,true,,,2,chat,"bon mis sur le réseau c'est non",,,,,,/,,,26
NC,6267a0cf98c0f1a79ae3d8f9,chat,,31/03/2015 09:23:24,63,8,8,,3147,true,,,2,chat,Il doit être insensible à la musique.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d8fa,showItemCUPBOARD,2013,31/03/2015 09:23:40,63,8,8,,3148,true,310,9,2,showItemCUPBOARD,,,,book,book,35,"/1 vol., (367 p.)","L'instrume","Droits d'auteur",26
O,6267a0cf98c0f1a79ae3d8fb,chat,,31/03/2015 09:23:45,63,8,8,,3149,true,,,2,chat,"L'Illusion comique est réapparue. Je vais le mettre en photocopie.",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d8fc,addToFridge,2003,31/03/2015 09:23:53,63,8,8,,3150,true,127,intégrale,2,addToFridge,,photocopy,Nombre de page / article non valide,book,bookphotocopy,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",27
,6267a0cf98c0f1a79ae3d8fd,feedTamagoBad,2003,31/03/2015 09:23:57,63,8,8,,3151,true,127,intégrale,2,feedTamago,,photocopy,Nombre de page / article non valide,book,bookphotocopy,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",27
OJ,6267a0cf98c0f1a79ae3d8fe,chat,,31/03/2015 09:24:11,63,8,8,,3152,true,,,2,chat,"Cette fois-ci, cela n'a pas marché. Zut.",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d8ff,showItemCUPBOARD,,31/03/2015 09:24:20,63,8,8,,3153,true,530,intégrale,2,showItemCUPBOARD,,,,journal,journal,113,/,Le Figaro,Domaine public,27
,6267a0cf98c0f1a79ae3d900,addToFridge,2011,31/03/2015 09:24:21,63,8,8,,3154,true,412,Intégrale,2,addToFridge,,projection,"Non couvert par l'accord",sound,soundprojection,313,3 min/,Rolling in,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d902,showItemFRIDGE,2011,31/03/2015 09:24:37,63,8,8,,3156,true,412,Intégrale,2,showItemFRIDGE,,projection,"Non couvert par l'accord",sound,soundprojection,313,3 min/,Rolling in,"Droits d'auteur",26
Q,6267a0cf98c0f1a79ae3d903,chat,,31/03/2015 09:24:49,63,8,8,,3157,true,,,2,chat,si je ressaye de la musique en projection collective?,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d904,feedTamagoBad,2011,31/03/2015 09:24:54,63,8,8,,3158,true,412,Intégrale,2,feedTamago,,projection,"Non couvert par l'accord",sound,soundprojection,313,3 min/,Rolling in,"Droits d'auteur",26
H,6267a0cf98c0f1a79ae3d908,chat,,31/03/2015 09:25:04,63,8,8,,3162,true,,,2,chat,"Eh non. Il y a un vieux numéro du Figaro. Comme il est dans le domaine public, j'essaie en photocopie.",,,,,,/,,,27
OJ,6267a0cf98c0f1a79ae3d909,chat,,31/03/2015 09:25:07,63,8,8,,3163,true,,,2,chat,ok je comprends pas le raisonnement derriere...,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d90b,addToFridge,,31/03/2015 09:25:14,63,8,8,,3165,true,530,intégrale,2,addToFridge,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,27
O,6267a0cf98c0f1a79ae3d90c,chat,,31/03/2015 09:25:16,63,8,8,,3166,true,,,2,chat,vas y,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d90e,feedTamagoGood,,31/03/2015 09:25:21,63,8,8,,3168,true,530,intégrale,2,feedTamago,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,27
OJ,6267a0cf98c0f1a79ae3d910,chat,,31/03/2015 09:25:27,63,8,8,,3170,true,,,2,chat,ok ca il aime,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d911,showItemCUPBOARD,1944,31/03/2015 09:25:31,63,8,8,,3171,true,561,1 article,2,showItemCUPBOARD,,,,journal,journal,121,/,Le Monde,"Droits d'auteur CFC",26
OJ,6267a0cf98c0f1a79ae3d912,chat,,31/03/2015 09:25:33,63,8,8,,3172,true,,,2,chat,Ouf. Il commençait à rougir...,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d913,showItemCUPBOARD,1890,31/03/2015 09:25:35,63,8,8,,3173,true,523,intégrale,2,showItemCUPBOARD,,,,journal,journal,112,/,Éducation,Domaine public,26
,6267a0cf98c0f1a79ae3d914,showItemCUPBOARD,2012,31/03/2015 09:25:43,63,8,8,,3174,true,360,24,2,showItemCUPBOARD,,,,book,book,47,/25p,Exercices,Creative Commons,27
,6267a0cf98c0f1a79ae3d915,showItemCUPBOARD,2005,31/03/2015 09:25:47,63,8,8,,3175,true,487,1 article,2,showItemCUPBOARD,,,,journal,journal,105,/,20 minutes,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d917,showItemCUPBOARD,2005,31/03/2015 09:25:51,63,8,8,,3177,true,487,1 article,2,showItemCUPBOARD,,,,journal,journal,105,/,20 minutes,"Droits d'auteur",26
NC,6267a0cf98c0f1a79ae3d918,chat,,31/03/2015 09:25:59,63,8,8,,3178,true,,,2,chat,yep...,,,,,,/,,,26
H,6267a0cf98c0f1a79ae3d919,chat,,31/03/2015 09:26:03,63,8,8,,3179,true,,,2,chat,Des exos de maths. Essayons en copie.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d91a,showItemCUPBOARD,2013,31/03/2015 09:26:11,63,8,8,,3180,true,314,40,2,showItemCUPBOARD,,,,book,book,35,"/1 vol., (367 p.)","L'instrume","Droits d'auteur",26
,6267a0cf98c0f1a79ae3d91b,addToFridge,2012,31/03/2015 09:26:14,63,8,8,,3181,true,360,24,2,addToFridge,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,27
,6267a0cf98c0f1a79ae3d91c,feedTamagoGood,2012,31/03/2015 09:26:17,63,8,8,,3182,true,360,24,2,feedTamago,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,27
O,6267a0cf98c0f1a79ae3d91d,chat,,31/03/2015 09:26:22,63,8,8,,3183,true,,,2,chat,OK.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d91e,showItemCUPBOARD,2013,31/03/2015 09:26:29,63,8,8,,3184,true,458,3 min,2,showItemCUPBOARD,,,,sound,sound,337,/,"People, he","Droits d'auteur",26
,6267a0cf98c0f1a79ae3d91f,showItemCUPBOARD,2013,31/03/2015 09:26:34,63,8,8,,3185,true,457,12 s,2,showItemCUPBOARD,,,,sound,sound,337,/,"People, he","Droits d'auteur",26
,6267a0cf98c0f1a79ae3d920,showItemCUPBOARD,2012,31/03/2015 09:26:36,63,8,8,,3186,true,365,1,2,showItemCUPBOARD,,,,book,book,47,/25p,Exercices,Creative Commons,27
,6267a0cf98c0f1a79ae3d921,showItemCUPBOARD,2006,31/03/2015 09:26:38,63,8,8,,3187,true,403,Intégrale,2,showItemCUPBOARD,,,,sound,sound,309,3 min/,"J'attends",Creative Commons,26
,6267a0cf98c0f1a79ae3d923,showItemCUPBOARD,2007,31/03/2015 09:26:43,63,8,8,,3189,true,405,2 min,2,showItemCUPBOARD,,,,sound,sound,310,3 min/,"Life's Thi",Creative Commons,26
,6267a0cf98c0f1a79ae3d924,showItemTAMAGO,2013,31/03/2015 09:26:51,63,8,8,,3190,true,455,25 s,2,showItem,,projection,,sound,soundprojection,337,/,"People, he","Droits d'auteur",26
,6267a0cf98c0f1a79ae3d926,showItemCUPBOARD,2013,31/03/2015 09:27:00,63,8,8,,3192,true,384,35 min,2,showItemCUPBOARD,,,,sound,sound,303,120 m/,"Chefs d'oe","Droits d'auteur",26
O,6267a0cf98c0f1a79ae3d927,chat,,31/03/2015 09:27:01,63,8,8,,3193,true,,,2,chat,"D'autres exos de maths. Essayons la même chose et terminons-en.",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d928,showItemCUPBOARD,2006,31/03/2015 09:27:07,63,8,8,,3194,true,402,3 min,2,showItemCUPBOARD,,,,sound,sound,309,3 min/,"J'attends",Creative Commons,26
,6267a0cf98c0f1a79ae3d92a,addToFridge,2012,31/03/2015 09:27:08,63,8,8,,3196,true,365,1,2,addToFridge,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,27
,6267a0cf98c0f1a79ae3d92b,feedTamagoGood,2012,31/03/2015 09:27:10,63,8,8,,3197,true,365,1,2,feedTamago,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,27
,6267a0cf98c0f1a79ae3d92c,fillCupboard,,31/03/2015 09:27:10,64,8,8,,3198,true,,,3,fillCupboard,,,,,,,/,,,
OJ,6267a0cf98c0f1a79ae3d92d,chat,,31/03/2015 09:27:21,64,8,8,,3199,true,,,3,chat,bon...,,,,,,/,,,26
OJ,6267a0cf98c0f1a79ae3d92e,chat,,31/03/2015 09:27:30,64,8,8,,3200,true,,,3,chat,au moins il aime les maths,,,,,,/,,,26
NC,6267a0cf98c0f1a79ae3d930,chat,,31/03/2015 09:27:32,64,8,8,,3202,true,,,3,chat,Il aimait donc les maths. Hip hip hourra.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d931,showItemCUPBOARD,1784-1785,31/03/2015 09:27:35,64,8,8,,3203,true,41,10 Images,3,showItemCUPBOARD,,,,image,image,404,/,Le serment,Domaine Public,26
,6267a0cf98c0f1a79ae3d932,showItemCUPBOARD,,31/03/2015 09:27:42,64,8,8,,3204,true,530,intégrale,3,showItemCUPBOARD,,,,journal,journal,113,/,Le Figaro,Domaine public,27
,6267a0cf98c0f1a79ae3d933,helpLink,,31/03/2015 09:27:44,64,8,8,Accès aide en ligne,3205,true,,,3,helpLink,,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d934,HelpLink,,31/03/2015 09:27:46,64,8,8,Synthèse exception pédagogique - Images,3206,true,,,3,HelpLink,,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d936,showItemCUPBOARD,1873,31/03/2015 09:28:09,64,8,8,,3208,true,971,2,3,showItemCUPBOARD,,,,printedmusic,printedmusic,532,/7 p. ; 35 cm,Les ruines,Domaine Public,26
O,6267a0cf98c0f1a79ae3d937,chat,,31/03/2015 09:28:11,64,8,8,,3209,true,,,3,chat,Je vois encore un vieux numéro du Figaro. Je vais lui photocopier ce document tout à fait folichon.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d938,showItemCUPBOARD,1913,31/03/2015 09:28:22,64,8,8,,3210,true,546,8 articles,3,showItemCUPBOARD,,,,journal,journal,117,/,Science et,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d939,addToFridge,,31/03/2015 09:28:25,64,8,8,,3211,true,530,intégrale,3,addToFridge,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,27
,6267a0cf98c0f1a79ae3d93a,showItemCUPBOARD,1913,31/03/2015 09:28:25,64,8,8,,3212,true,541,1 article,3,showItemCUPBOARD,,,,journal,journal,117,/,Science et,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d93b,showItemCUPBOARD,1981,31/03/2015 09:28:28,64,8,8,,3213,true,587,intégrale,3,showItemCUPBOARD,,,,journal,journal,126,/,Phosphore,"Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d93c,feedTamagoGood,,31/03/2015 09:28:30,64,8,8,,3214,true,530,intégrale,3,feedTamago,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,27
NC,6267a0cf98c0f1a79ae3d93d,chat,,31/03/2015 09:28:39,64,8,8,,3215,true,,,3,chat,Est-il donc de droite?,,,,,,/,,,27
NC,6267a0cf98c0f1a79ae3d93e,chat,,31/03/2015 09:28:44,64,8,8,,3216,true,,,3,chat,visiblement...,,,,,,/,,,26
OJ,6267a0cf98c0f1a79ae3d940,chat,,31/03/2015 09:29:02,64,8,8,,3218,true,,,3,chat,et assez chauvin puisque le washington post ne lui plaisait pas,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d941,showItemCUPBOARD,,31/03/2015 09:29:07,64,8,8,,3219,true,3,72 dpi,3,showItemCUPBOARD,,,,image,image,401,/,Plan de Pa,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d942,showItemCUPBOARD,2002,31/03/2015 09:29:12,64,8,8,,3220,true,108,3 Images,3,showItemCUPBOARD,,,,image,image,414,/,Paysage de,Creative Commons,26
Q,6267a0cf98c0f1a79ae3d944,chat,,31/03/2015 09:29:18,64,8,8,,3222,true,,,3,chat,Dans ce cas il doit aimer la musique classique. Que penserais-tu du concert italien pour piano?,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d945,addToFridge,2002,31/03/2015 09:29:22,64,8,8,,3223,true,108,3 Images,3,addToFridge,,printedCopies,,image,imageprintedCopies,414,/,Paysage de,Creative Commons,26
,6267a0cf98c0f1a79ae3d947,showItemFRIDGE,2002,31/03/2015 09:29:33,64,8,8,,3225,true,108,3 Images,3,showItemFRIDGE,,printedCopies,,image,imageprintedCopies,414,/,Paysage de,Creative Commons,27
,6267a0cf98c0f1a79ae3d948,showItemCUPBOARD,1915,31/03/2015 09:29:35,64,8,8,,3226,true,876,12,3,showItemCUPBOARD,,,,printedmusic,printedmusic,519,/1 partition (12 p.),Concert it,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d949,showItemCUPBOARD,1915,31/03/2015 09:29:40,64,8,8,,3227,true,871,2,3,showItemCUPBOARD,,,,printedmusic,printedmusic,519,/1 partition (12 p.),Concert it,"Droits d'auteur",27
,6267a0cf98c0f1a79ae3d94a,showItemCUPBOARD,1915,31/03/2015 09:29:43,64,8,8,,3228,true,871,2,3,showItemCUPBOARD,,,,printedmusic,printedmusic,519,/1 partition (12 p.),Concert it,"Droits d'auteur",27
O,6267a0cf98c0f1a79ae3d94e,chat,,31/03/2015 09:30:02,64,8,8,,3232,true,,,3,chat,on peut essayer (par contre il y a des droits d auteur dessus...),,,,,,/,,,26
,6267a0cf98c0f1a79ae3d950,showItemFRIDGE,2002,31/03/2015 09:30:09,64,8,8,,3234,true,108,3 Images,3,showItemFRIDGE,,printedCopies,,image,imageprintedCopies,414,/,Paysage de,Creative Commons,26
H,6267a0cf98c0f1a79ae3d952,chat,,31/03/2015 09:30:18,64,8,8,,3236,true,,,3,chat,"Comme il y a des droits d'auteur, je vais le mettre en sujets d'examen.",,,,,,/,,,27
O,6267a0cf98c0f1a79ae3d953,chat,,31/03/2015 09:30:24,64,8,8,,3237,true,,,3,chat,bonne idée,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d954,addToFridge,1915,31/03/2015 09:30:25,64,8,8,,3238,true,871,2,3,addToFridge,,assessments,"Sous droits d'auteur",printedmusic,printedmusicassessments,519,/1 partition (12 p.),Concert it,"Droits d'auteur",27
,6267a0cf98c0f1a79ae3d956,feedTamagoBad,1915,31/03/2015 09:30:28,64,8,8,,3240,true,871,2,3,feedTamago,,assessments,"Sous droits d'auteur",printedmusic,printedmusicassessments,519,/1 partition (12 p.),Concert it,"Droits d'auteur",27
OJ,6267a0cf98c0f1a79ae3d957,chat,,31/03/2015 09:30:34,64,8,8,,3241,true,,,3,chat,Zut.,,,,,,/,,,27
F,6267a0cf98c0f1a79ae3d958,chat,,31/03/2015 09:30:40,64,8,8,,3242,true,,,3,chat,pour paysage de montagnes il y a une licence creative commons,,,,,,/,,,26
F,6267a0cf98c0f1a79ae3d95a,chat,,31/03/2015 09:30:47,64,8,8,,3244,true,,,3,chat,donc je pense que je peux photocopier,,,,,,/,,,26
F,6267a0cf98c0f1a79ae3d95d,chat,,31/03/2015 09:31:05,64,8,8,,3247,true,,,3,chat,"OK. Pour ma part, je vais prendre le Serment des Horaces, domaine public à coup sûr.",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d95f,feedTamagoGood,2002,31/03/2015 09:31:15,64,8,8,,3249,true,108,3 Images,3,feedTamago,,printedCopies,,image,imageprintedCopies,414,/,Paysage de,Creative Commons,26
O,6267a0cf98c0f1a79ae3d960,chat,,31/03/2015 09:31:26,64,8,8,,3250,true,,,3,chat,"ca m'a l'air un bon choix",,,,,,/,,,26
,6267a0cf98c0f1a79ae3d962,showItemCUPBOARD,1784-1785,31/03/2015 09:31:35,64,8,8,,3252,true,41,10 Images,3,showItemCUPBOARD,,,,image,image,404,/,Le serment,Domaine Public,27
,6267a0cf98c0f1a79ae3d963,showItemCUPBOARD,2003,31/03/2015 09:31:37,64,8,8,,3253,true,413,15 s,3,showItemCUPBOARD,,,,sound,sound,314,3 min/,Is This Lo,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d964,showItemCUPBOARD,2013,31/03/2015 09:31:45,64,8,8,,3254,true,451,3 s,3,showItemCUPBOARD,,,,sound,sound,336,39 mi/,Comedown M,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d965,addToFridge,1784-1785,31/03/2015 09:31:48,64,8,8,,3255,true,41,10 Images,3,addToFridge,,intranet,,image,imageintranet,404,/,Le serment,Domaine Public,27
F,6267a0cf98c0f1a79ae3d966,chat,,31/03/2015 09:31:59,64,8,8,,3256,true,,,3,chat,"Avec mise en ligne sur l'intranet. Ca te va?",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d967,addToFridge,2013,31/03/2015 09:32:03,64,8,8,,3257,true,451,3 s,3,addToFridge,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,336,39 mi/,Comedown M,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d968,helpLink,,31/03/2015 09:32:03,64,8,8,Accès aide en ligne,3258,true,,,3,helpLink,,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d969,removeFromFridge,2013,31/03/2015 09:32:06,64,8,8,,3259,true,451,3 s,3,removeFromFridge,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,336,39 mi/,Comedown M,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d96a,HelpLink,,31/03/2015 09:32:11,64,8,8,Synthèse exception pédagogique - Images,3260,true,,,3,HelpLink,,,,,,,/,,,27
O,6267a0cf98c0f1a79ae3d96c,chat,,31/03/2015 09:32:16,64,8,8,,3262,true,,,3,chat,"je pense que c'est ok",,,,,,/,,,26
,6267a0cf98c0f1a79ae3d96d,showItemCUPBOARD,1981,31/03/2015 09:32:22,64,8,8,,3263,true,587,intégrale,3,showItemCUPBOARD,,,,journal,journal,126,/,Phosphore,"Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d96e,feedTamagoGood,1784-1785,31/03/2015 09:32:25,64,8,8,,3264,true,41,10 Images,3,feedTamago,,intranet,,image,imageintranet,404,/,Le serment,Domaine Public,27
,6267a0cf98c0f1a79ae3d96f,showItemCUPBOARD,2013,31/03/2015 09:32:35,64,8,8,,3265,true,116,300 dpi,3,showItemCUPBOARD,,,,image,image,415,/,Fontaine B,Creative commons,26
OJ,6267a0cf98c0f1a79ae3d970,chat,,31/03/2015 09:32:38,64,8,8,,3266,true,,,3,chat,Il a des goûts très convenables.,,,,,,/,,,27
,6267a0cf98c0f1a79ae3d972,addToFridge,2013,31/03/2015 09:32:46,64,8,8,,3268,true,116,300 dpi,3,addToFridge,,digitalMedia,,image,imagedigitalMedia,415,/,Fontaine B,Creative commons,26
,6267a0cf98c0f1a79ae3d973,showItemCUPBOARD,1873,31/03/2015 09:32:48,64,8,8,,3269,true,974,5,3,showItemCUPBOARD,,,,printedmusic,printedmusic,532,/7 p. ; 35 cm,Les ruines,Domaine Public,27
F,6267a0cf98c0f1a79ae3d975,chat,,31/03/2015 09:33:09,64,8,8,,3271,true,,,3,chat,"alors fontaine baroque, détenteur des droits ""moi même"" je pense que je peux en faire ce que je veux",,,,,,/,,,26
,6267a0cf98c0f1a79ae3d977,showItemFRIDGE,2013,31/03/2015 09:33:15,64,8,8,,3273,true,116,300 dpi,3,showItemFRIDGE,,digitalMedia,,image,imagedigitalMedia,415,/,Fontaine B,Creative commons,26
F,6267a0cf98c0f1a79ae3d978,chat,,31/03/2015 09:33:26,64,8,8,,3274,true,,,3,chat,"je l'essaye en diffusion numérique...",,,,,,/,,,26
H,6267a0cf98c0f1a79ae3d979,chat,,31/03/2015 09:33:28,64,8,8,,3275,true,,,3,chat,"Entendu. J'observe la Musique d'Athènes datant de 1873. Je crois qu'on peut également le diffuser sans problème.",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d97a,feedTamagoGood,2013,31/03/2015 09:33:29,64,8,8,,3276,true,116,300 dpi,3,feedTamago,,digitalMedia,,image,imagedigitalMedia,415,/,Fontaine B,Creative commons,26
O,6267a0cf98c0f1a79ae3d97b,chat,,31/03/2015 09:33:40,64,8,8,,3277,true,,,3,chat,"oui c'est domaine public je pense",,,,,,/,,,26
,6267a0cf98c0f1a79ae3d97c,addToFridge,1873,31/03/2015 09:33:45,64,8,8,,3278,true,974,5,3,addToFridge,,printedCopies,,printedmusic,printedmusicprintedCopies,532,/7 p. ; 35 cm,Les ruines,Domaine Public,27
,6267a0cf98c0f1a79ae3d97d,feedTamagoGood,1873,31/03/2015 09:33:48,64,8,8,,3279,true,974,5,3,feedTamago,,printedCopies,,printedmusic,printedmusicprintedCopies,532,/7 p. ; 35 cm,Les ruines,Domaine Public,27
,6267a0cf98c0f1a79ae3d97e,fillCupboard,,31/03/2015 09:33:48,65,8,8,,3280,false,,,4,fillCupboard,,,,,,,/,,,
,6267a0cf98c0f1a79ae3d97f,showItemCUPBOARD,1966,31/03/2015 09:34:05,65,8,8,,3281,false,683,2 min,4,showItemCUPBOARD,,,,video,video,223,161 m/,Le bon la,"Droits d'auteur",26
NC,6267a0cf98c0f1a79ae3d980,chat,,31/03/2015 09:34:09,65,8,8,,3282,false,,,4,chat,"Jusqu'ici, c'est du grand art...",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d981,showItemCUPBOARD,213,31/03/2015 09:34:11,65,8,8,,3283,false,673,4 min,4,showItemCUPBOARD,,,,video,video,220,180 m/,Madagascar,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d983,addToFridge,213,31/03/2015 09:34:24,65,8,8,,3285,false,673,4 min,4,addToFridge,,assessments,,video,videoassessments,220,180 m/,Madagascar,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d984,showItemCUPBOARD,2004,31/03/2015 09:34:32,65,8,8,,3286,false,416,10 min,4,showItemCUPBOARD,,,,sound,sound,315,12 mi/,Chansons p,Creative commons,27
H,6267a0cf98c0f1a79ae3d985,chat,,31/03/2015 09:34:40,65,8,8,,3287,false,,,4,chat,"yep... j'essaye madagascar et le monde perdu en sujet d examen",,,,,,/,,,26
H,6267a0cf98c0f1a79ae3d986,chat,,31/03/2015 09:34:43,65,8,8,,3288,false,,,4,chat,le support est sur dvd,,,,,,/,,,26
H,6267a0cf98c0f1a79ae3d988,chat,,31/03/2015 09:34:49,65,8,8,,3290,false,,,4,chat,donc ca a l air d avoir été payé,,,,,,/,,,26
O,6267a0cf98c0f1a79ae3d989,chat,,31/03/2015 09:34:49,65,8,8,,3291,false,,,4,chat,OK,,,,,,/,,,27
H,6267a0cf98c0f1a79ae3d98a,chat,,31/03/2015 09:34:54,65,8,8,,3292,false,,,4,chat,et c est une courte durée,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d98b,feedTamagoGood,213,31/03/2015 09:34:57,65,8,8,,3293,false,673,4 min,4,feedTamago,,assessments,,video,videoassessments,220,180 m/,Madagascar,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d98c,showItemCUPBOARD,2013,31/03/2015 09:35:02,65,8,8,,3294,false,436,3 min,4,showItemCUPBOARD,,,,sound,sound,333,52 mi/,Momentum,"Droits d'auteur",26
O,6267a0cf98c0f1a79ae3d98d,chat,,31/03/2015 09:35:16,65,8,8,,3295,false,,,4,chat,"""Chansons pour la classe""; détenteur des droits : ""moi-même"".",,,,,,/,,,27
,6267a0cf98c0f1a79ae3d98e,showItemCUPBOARD,1949,31/03/2015 09:35:19,65,8,8,,3296,false,891,9,4,showItemCUPBOARD,,,,printedmusic,printedmusic,521,/1 partition (32 p.),"Jésus, toi","Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d98f,addToFridge,1949,31/03/2015 09:35:28,65,8,8,,3297,false,891,9,4,addToFridge,,photocopy,Nombre de page / article non valide,printedmusic,printedmusicphotocopy,521,/1 partition (32 p.),"Jésus, toi","Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d990,showItemFRIDGE,1949,31/03/2015 09:35:29,65,8,8,,3298,false,891,9,4,showItemFRIDGE,,photocopy,Nombre de page / article non valide,printedmusic,printedmusicphotocopy,521,/1 partition (32 p.),"Jésus, toi","Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d991,addToFridge,2004,31/03/2015 09:35:32,65,8,8,,3299,false,416,10 min,4,addToFridge,,schoolWebsite,,sound,soundschoolWebsite,315,12 mi/,Chansons p,Creative commons,27
,6267a0cf98c0f1a79ae3d992,showItemFRIDGE,1949,31/03/2015 09:35:37,65,8,8,,3300,false,891,9,4,showItemFRIDGE,,photocopy,Nombre de page / article non valide,printedmusic,printedmusicphotocopy,521,/1 partition (32 p.),"Jésus, toi","Droits d'auteur CFC",26
,6267a0cf98c0f1a79ae3d993,showItemFRIDGE,2004,31/03/2015 09:35:38,65,8,8,,3301,false,416,10 min,4,showItemFRIDGE,,schoolWebsite,,sound,soundschoolWebsite,315,12 mi/,Chansons p,Creative commons,27
,6267a0cf98c0f1a79ae3d994,removeFromFridge,1949,31/03/2015 09:35:40,65,8,8,,3302,false,891,9,4,removeFromFridge,,photocopy,Nombre de page / article non valide,printedmusic,printedmusicphotocopy,521,/1 partition (32 p.),"Jésus, toi","Droits d'auteur CFC",26
O,6267a0cf98c0f1a79ae3d995,chat,,31/03/2015 09:35:47,65,8,8,,3303,false,,,4,chat,oui c est bon ca,,,,,,/,,,26
,6267a0cf98c0f1a79ae3d996,feedTamagoGood,2004,31/03/2015 09:35:49,65,8,8,,3304,false,416,10 min,4,feedTamago,,schoolWebsite,,sound,soundschoolWebsite,315,12 mi/,Chansons p,Creative commons,27
,6267a0cf98c0f1a79ae3d997,showItemCUPBOARD,,31/03/2015 09:35:53,65,8,8,,3305,false,25,72 dpi,4,showItemCUPBOARD,,,,image,image,403,/,Schéma int,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d999,showItemCUPBOARD,208,31/03/2015 09:36:00,65,8,8,,3307,false,646,3 min,4,showItemCUPBOARD,,,,video,video,211,52 mI/,Simone Vei,"Droits d'auteur",26
,6267a0cf98c0f1a79ae3d99a,showItemCUPBOARD,1994,31/03/2015 09:36:12,65,8,8,,3308,false,706,4 min,4,showItemCUPBOARD,,,,video,video,231,154 m/,Pulp Ficti,"Droits d'auteur",26
