Codage,_id,actionType,creationDate,date,game_id,group_id,grpus_id,help,id,isWon,item_id,item_size,level_id,logType,message,mode_of_use,reason,resourceType,resourceTypeMoU,resource_id,resource_size,resource_title,rightsAgreements,user_id
,6267a0d198c0f1a79ae426db,feedTamagoGood,1944,08/04/2015 15:08:04,615,80,80,,25602,true,562,3 articles,2,feedTamago,,photocopy,,journal,journalphotocopy,121,/,Le Monde,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae426dc,addToFridge,2013,08/04/2015 15:08:04,615,80,80,,25603,true,383,15 s,2,addToFridge,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,303,120 m/,"Chefs d'oe","Droits d'auteur",209
,6267a0d198c0f1a79ae426df,addToFridge,2003,08/04/2015 15:08:07,615,80,80,,25606,true,124,7,2,addToFridge,,digitalMedia,,book,bookdigitalMedia,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",208
,6267a0d198c0f1a79ae426e5,addToFridge,1890,08/04/2015 15:08:14,615,80,80,,25612,true,523,intégrale,2,addToFridge,,printedCopies,,journal,journalprintedCopies,112,/,Éducation,Domaine public,210
,6267a0d198c0f1a79ae426e8,feedTamagoGood,1890,08/04/2015 15:08:16,615,80,80,,25615,true,523,intégrale,2,feedTamago,,printedCopies,,journal,journalprintedCopies,112,/,Éducation,Domaine public,210
,6267a0d198c0f1a79ae426e9,feedTamagoBad,2013,08/04/2015 15:08:17,615,80,80,,25616,true,383,15 s,2,feedTamago,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,303,120 m/,"Chefs d'oe","Droits d'auteur",209
,6267a0d198c0f1a79ae426f0,addToFridge,1944,08/04/2015 15:08:23,615,80,80,,25623,true,559,1 article,2,addToFridge,,assessments,,journal,journalassessments,121,/,Le Monde,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae426f2,feedTamagoGood,1944,08/04/2015 15:08:26,615,80,80,,25625,true,559,1 article,2,feedTamago,,assessments,,journal,journalassessments,121,/,Le Monde,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae426f3,addToFridge,2013,08/04/2015 15:08:26,615,80,80,,25626,true,317,40,2,addToFridge,,digitalMedia,"Sous droits d'auteur",book,bookdigitalMedia,35,"/1 vol., (367 p.)","L'instrume","Droits d'auteur",208
,6267a0d198c0f1a79ae426ff,addToFridge,2012,08/04/2015 15:08:37,615,80,80,,25638,true,365,1,2,addToFridge,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,210
,6267a0d198c0f1a79ae42703,feedTamagoGood,2012,08/04/2015 15:08:39,615,80,80,,25642,true,365,1,2,feedTamago,,assessments,,book,bookassessments,47,/25p,Exercices,Creative Commons,210
,6267a0d198c0f1a79ae42704,fillCupboard,,08/04/2015 15:08:39,620,80,80,,25643,true,,,3,fillCupboard,,,,,,,/,,,
,6267a0d198c0f1a79ae42717,addToFridge,1915,08/04/2015 15:08:55,620,80,80,,25665,true,876,12,3,addToFridge,,digitalMedia,"Sous droits d'auteur",printedmusic,printedmusicdigitalMedia,519,/1 partition (12 p.),Concert it,"Droits d'auteur",210
,6267a0d198c0f1a79ae42719,feedTamagoBad,1915,08/04/2015 15:08:56,620,80,80,,25667,true,876,12,3,feedTamago,,digitalMedia,"Sous droits d'auteur",printedmusic,printedmusicdigitalMedia,519,/1 partition (12 p.),Concert it,"Droits d'auteur",210
,6267a0d198c0f1a79ae42727,showItemCUPBOARD,1784-1785,08/04/2015 15:09:03,620,80,80,,25682,true,38,300 dpi,3,showItemCUPBOARD,,,,image,image,404,/,Le serment,Domaine Public,209
,6267a0d198c0f1a79ae42736,addToFridge,2013,08/04/2015 15:09:18,620,80,80,,25697,true,116,300 dpi,3,addToFridge,,printedCopies,,image,imageprintedCopies,415,/,Fontaine B,Creative commons,210
,6267a0d198c0f1a79ae42737,feedTamagoGood,2013,08/04/2015 15:09:19,620,80,80,,25698,true,116,300 dpi,3,feedTamago,,printedCopies,,image,imageprintedCopies,415,/,Fontaine B,Creative commons,210
,6267a0d198c0f1a79ae42739,showItemCUPBOARD,,08/04/2015 15:09:21,620,80,80,,25700,true,4,150 dpi,3,showItemCUPBOARD,,,,image,image,401,/,Plan de Pa,"Droits d'auteur",209
,6267a0d198c0f1a79ae42742,addToFridge,,08/04/2015 15:09:33,620,80,80,,25709,true,533,3 articles,3,addToFridge,,intranet,,journal,journalintranet,113,/,Le Figaro,Domaine public,210
,6267a0d198c0f1a79ae42745,feedTamagoGood,,08/04/2015 15:09:34,620,80,80,,25712,true,533,3 articles,3,feedTamago,,intranet,,journal,journalintranet,113,/,Le Figaro,Domaine public,210
,6267a0d198c0f1a79ae4274f,addToFridge,,08/04/2015 15:09:40,620,80,80,,25722,true,530,intégrale,3,addToFridge,,intranet,,journal,journalintranet,113,/,Le Figaro,Domaine public,210
,6267a0d198c0f1a79ae42752,feedTamagoGood,,08/04/2015 15:09:42,620,80,80,,25725,true,530,intégrale,3,feedTamago,,intranet,,journal,journalintranet,113,/,Le Figaro,Domaine public,210
,6267a0d198c0f1a79ae42758,addToFridge,2013,08/04/2015 15:09:47,620,80,80,,25731,true,384,35 min,3,addToFridge,,intranet,"Non couvert par l'accord",sound,soundintranet,303,120 m/,"Chefs d'oe","Droits d'auteur",208
,6267a0d198c0f1a79ae4275a,showItemCUPBOARD,2003,08/04/2015 15:09:49,620,80,80,,25733,true,919,2,3,showItemCUPBOARD,,,,printedmusic,printedmusic,525,/103,Les Innoce,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae42760,showItemCUPBOARD,1913,08/04/2015 15:09:53,620,80,80,,25739,true,546,8 articles,3,showItemCUPBOARD,,,,journal,journal,117,/,Science et,"Droits d'auteur",209
,6267a0d198c0f1a79ae42762,addToFridge,1784-1785,08/04/2015 15:09:54,620,80,80,,25741,true,41,10 Images,3,addToFridge,,assessments,,image,imageassessments,404,/,Le serment,Domaine Public,210
,6267a0d198c0f1a79ae42764,feedTamagoGood,1784-1785,08/04/2015 15:09:56,620,80,80,,25743,true,41,10 Images,3,feedTamago,,assessments,,image,imageassessments,404,/,Le serment,Domaine Public,210
,6267a0d198c0f1a79ae4276f,addToFridge,2013,08/04/2015 15:10:08,620,80,80,,25754,true,314,40,3,addToFridge,,assessments,"Sous droits d'auteur",book,bookassessments,35,"/1 vol., (367 p.)","L'instrume","Droits d'auteur",210
,6267a0d198c0f1a79ae42772,feedTamagoBad,2013,08/04/2015 15:10:10,620,80,80,,25757,true,314,40,3,feedTamago,,assessments,"Sous droits d'auteur",book,bookassessments,35,"/1 vol., (367 p.)","L'instrume","Droits d'auteur",210
,6267a0d198c0f1a79ae42773,addToFridge,1913,08/04/2015 15:10:10,620,80,80,,25758,true,546,8 articles,3,addToFridge,,intranet,"Sous droits d'auteur",journal,journalintranet,117,/,Science et,"Droits d'auteur",209
,6267a0d198c0f1a79ae42776,feedTamagoBad,1913,08/04/2015 15:10:16,620,80,80,,25761,true,546,8 articles,3,feedTamago,,intranet,"Sous droits d'auteur",journal,journalintranet,117,/,Science et,"Droits d'auteur",209
,6267a0d198c0f1a79ae4277b,addToFridge,1981,08/04/2015 15:10:22,620,80,80,,25766,true,587,intégrale,3,addToFridge,,assessments,,journal,journalassessments,126,/,Phosphore,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae42788,addToFridge,1873,08/04/2015 15:10:29,620,80,80,,25779,true,974,5,3,addToFridge,,assessments,,printedmusic,printedmusicassessments,532,/7 p. ; 35 cm,Les ruines,Domaine Public,210
,6267a0d198c0f1a79ae4278b,feedTamagoGood,1873,08/04/2015 15:10:30,620,80,80,,25782,true,974,5,3,feedTamago,,assessments,,printedmusic,printedmusicassessments,532,/7 p. ; 35 cm,Les ruines,Domaine Public,210
,6267a0d198c0f1a79ae4278c,fillCupboard,,08/04/2015 15:10:30,625,80,80,,25783,true,,,4,fillCupboard,,,,,,,/,,,
,6267a0d198c0f1a79ae4278d,showItemCUPBOARD,2003,08/04/2015 15:10:31,625,80,80,,25784,true,140,3,4,showItemCUPBOARD,,,,book,book,2,/1 vol. (63 p.),"L'Illusion","Droits d'auteur CFC",209
,6267a0d198c0f1a79ae427a4,addToFridge,208,08/04/2015 15:10:49,625,80,80,,25807,true,646,3 min,4,addToFridge,,assessments,,video,videoassessments,211,52 mI/,Simone Vei,"Droits d'auteur",210
,6267a0d198c0f1a79ae427a5,feedTamagoGood,208,08/04/2015 15:10:50,625,80,80,,25808,true,646,3 min,4,feedTamago,,assessments,,video,videoassessments,211,52 mI/,Simone Vei,"Droits d'auteur",210
,6267a0d198c0f1a79ae427a7,showItemCUPBOARD,2012,08/04/2015 15:10:52,625,80,80,,25810,true,191,19,4,showItemCUPBOARD,,,,book,book,9,/792,Dictionnai,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae427ba,addToFridge,2012,08/04/2015 15:11:08,625,80,80,,25829,true,194,4,4,addToFridge,,photocopy,,book,bookphotocopy,9,/792,Dictionnai,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae427be,addToFridge,2012,08/04/2015 15:11:09,625,80,80,,25833,true,191,19,4,addToFridge,,printedCopies,Nombre de page / article non valide,book,bookprintedCopies,9,/792,Dictionnai,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae427c0,feedTamagoGood,2012,08/04/2015 15:11:10,625,80,80,,25835,true,194,4,4,feedTamago,,photocopy,,book,bookphotocopy,9,/792,Dictionnai,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae427ca,feedTamagoBad,2012,08/04/2015 15:11:15,625,80,80,,25845,true,191,19,4,feedTamago,,printedCopies,Nombre de page / article non valide,book,bookprintedCopies,9,/792,Dictionnai,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae427e5,addToFridge,1954,08/04/2015 15:11:45,625,80,80,,25876,true,573,1 article,4,addToFridge,,printedCopies,,journal,journalprintedCopies,124,/,Le Monde d,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae427e8,feedTamagoGood,1954,08/04/2015 15:11:47,625,80,80,,25879,true,573,1 article,4,feedTamago,,printedCopies,,journal,journalprintedCopies,124,/,Le Monde d,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae427ec,addToFridge,1913,08/04/2015 15:11:54,625,80,80,,25884,true,544,8 articles,4,addToFridge,,photocopy,"Sous droits d'auteur",journal,journalphotocopy,117,/,Science et,"Droits d'auteur",209
,6267a0d198c0f1a79ae427f0,showItemCUPBOARD,2013,08/04/2015 15:12:02,625,80,80,,25888,true,302,3,4,showItemCUPBOARD,,,,book,book,34,/192,La laicité,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae427f1,addToFridge,1913,08/04/2015 15:12:04,625,80,80,,25889,true,334,intégrale,4,addToFridge,,assessments,,book,bookassessments,43,/,Le Grand M,Domaine Public,208
,6267a0d198c0f1a79ae427fa,showItemCUPBOARD,2013,08/04/2015 15:12:11,625,80,80,,25898,true,302,3,4,showItemCUPBOARD,,,,book,book,34,/192,La laicité,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae42803,addToFridge,2013,08/04/2015 15:12:17,625,80,80,,25907,true,302,3,4,addToFridge,,photocopy,,book,bookphotocopy,34,/192,La laicité,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42805,feedTamagoGood,2013,08/04/2015 15:12:19,625,80,80,,25909,true,302,3,4,feedTamago,,photocopy,,book,bookphotocopy,34,/192,La laicité,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42807,addToFridge,2008,08/04/2015 15:12:22,625,80,80,,25911,true,464,2 articles,4,addToFridge,,schoolWebsite,"Sous droits d'auteur",journal,journalschoolWebsite,100,/,Mediapart,"Droits d'auteur",208
,6267a0d198c0f1a79ae42814,addToFridge,,08/04/2015 15:12:33,625,80,80,,25924,true,29,300x300,4,addToFridge,,assessments,"Sous droits d'auteur",image,imageassessments,403,/,Schéma int,"Droits d'auteur",210
,6267a0d198c0f1a79ae42817,feedTamagoBad,,08/04/2015 15:12:35,625,80,80,,25927,true,29,300x300,4,feedTamago,,assessments,"Sous droits d'auteur",image,imageassessments,403,/,Schéma int,"Droits d'auteur",210
,6267a0d198c0f1a79ae42824,addToFridge,,08/04/2015 15:12:46,625,80,80,,25940,true,3,72 dpi,4,addToFridge,,intranet,"Sous droits d'auteur",image,imageintranet,401,/,Plan de Pa,"Droits d'auteur",208
,6267a0d198c0f1a79ae42825,addToFridge,1878,08/04/2015 15:12:50,625,80,80,,25941,true,965,3,4,addToFridge,,assessments,,printedmusic,printedmusicassessments,531,/13 p. ; 36 cm,Sonate pou,Domaine Public,210
,6267a0d198c0f1a79ae42829,feedTamagoGood,1878,08/04/2015 15:12:52,625,80,80,,25945,true,965,3,4,feedTamago,,assessments,,printedmusic,printedmusicassessments,531,/13 p. ; 36 cm,Sonate pou,Domaine Public,210
,6267a0d198c0f1a79ae4282a,fillCupboard,,08/04/2015 15:12:52,629,80,80,,25946,false,,,5,fillCupboard,,,,,,,/,,,
,6267a0d198c0f1a79ae4283f,addToFridge,1937,08/04/2015 15:13:07,629,80,80,,25967,false,899,6,5,addToFridge,,assessments,"Sous droits d'auteur",printedmusic,printedmusicassessments,522,/1 partition (7p.); 32 cm,Fugue en s,"Droits d'auteur",210
,6267a0d198c0f1a79ae42841,addToFridge,2013,08/04/2015 15:13:08,629,80,80,,25969,false,160,14,5,addToFridge,,assessments,"Non couvert par l'accord",book,bookassessments,5,/56,Berlin Des,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae42844,feedTamagoBad,1937,08/04/2015 15:13:09,629,80,80,,25972,false,899,6,5,feedTamago,,assessments,"Sous droits d'auteur",printedmusic,printedmusicassessments,522,/1 partition (7p.); 32 cm,Fugue en s,"Droits d'auteur",210
,6267a0d198c0f1a79ae42845,showItemCUPBOARD,2013,08/04/2015 15:13:11,629,80,80,,25973,false,154,8,5,showItemCUPBOARD,,,,book,book,4,/1 vol. (95 p.),Sciences d,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae42855,addToFridge,2013,08/04/2015 15:13:26,629,80,80,,25989,false,154,8,5,addToFridge,,assessments,Nombre de page / article non valide,book,bookassessments,4,/1 vol. (95 p.),Sciences d,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae42856,addToFridge,2009,08/04/2015 15:13:26,629,80,80,,25991,false,224,5,5,addToFridge,,assessments,,book,bookassessments,13,/416,Madame Bov,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42858,feedTamagoGood,2009,08/04/2015 15:13:28,629,80,80,,25993,false,224,5,5,feedTamago,,assessments,,book,bookassessments,13,/416,Madame Bov,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42863,addToFridge,1966,08/04/2015 15:13:37,629,80,80,,26004,false,686,6 min,5,addToFridge,,assessments,,video,videoassessments,223,161 m/,Le bon la,"Droits d'auteur",210
,6267a0d198c0f1a79ae42865,feedTamagoGood,1966,08/04/2015 15:13:39,629,80,80,,26006,false,686,6 min,5,feedTamago,,assessments,,video,videoassessments,223,161 m/,Le bon la,"Droits d'auteur",210
,6267a0d198c0f1a79ae4286d,addToFridge,1898,08/04/2015 15:13:46,629,80,80,,26014,false,521,6 articles,5,addToFridge,,assessments,,journal,journalassessments,111,/,Journal de,Domaine public,210
,6267a0d198c0f1a79ae4286e,feedTamagoGood,1898,08/04/2015 15:13:48,629,80,80,,26015,false,521,6 articles,5,feedTamago,,assessments,,journal,journalassessments,111,/,Journal de,Domaine public,210
,6267a0d198c0f1a79ae4286f,addToFridge,1998,08/04/2015 15:13:48,629,80,80,,26016,false,566,1 article,5,addToFridge,,schoolWebsite,,journal,journalschoolWebsite,123,/,Les Dossie,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae4288a,addToFridge,2013,08/04/2015 15:14:13,629,80,80,,26043,false,159,14,5,addToFridge,,intranet,Nombre de page / article non valide,book,bookintranet,5,/56,Berlin Des,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae4288b,feedTamagoBad,2013,08/04/2015 15:14:14,629,80,80,,26044,false,159,14,5,feedTamago,,intranet,Nombre de page / article non valide,book,bookintranet,5,/56,Berlin Des,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae428a0,addToFridge,1950,08/04/2015 15:14:41,629,80,80,,26065,false,63,72 dpi,5,addToFridge,,digitalMedia,"Sous droit d'auteur",image,imagedigitalMedia,407,/,Le baiser,"Droits d'auteur",208
,6267a0d198c0f1a79ae428a4,addToFridge,2013,08/04/2015 15:14:45,629,80,80,,26069,false,429,10 s,5,addToFridge,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,331,/,The sympho,"Droits d'auteur",208
,6267a0d198c0f1a79ae428bf,feedTamagoBad,2013,08/04/2015 15:15:25,629,80,80,,26104,false,429,10 s,5,feedTamago,,digitalMedia,"Sous droits d'auteur",sound,sounddigitalMedia,331,/,The sympho,"Droits d'auteur",208
,6267a0d198c0f1a79ae428cb,addToFridge,1854,08/04/2015 15:15:37,629,80,80,,26117,false,497,6 articles,5,addToFridge,,digitalMedia,"Sous droits d'auteur",journal,journaldigitalMedia,106,/,Le Figaro,"Droits d'auteur",210
,6267a0d198c0f1a79ae428cd,feedTamagoBad,1854,08/04/2015 15:15:38,629,80,80,,26119,false,497,6 articles,5,feedTamago,,digitalMedia,"Sous droits d'auteur",journal,journaldigitalMedia,106,/,Le Figaro,"Droits d'auteur",210
,6267a0d198c0f1a79ae428d2,showItemCUPBOARD,1998,08/04/2015 15:15:42,629,80,80,,26125,false,567,1 article,5,showItemCUPBOARD,,,,journal,journal,123,/,Les Dossie,"Droits d'auteur CFC",209
,6267a0d198c0f1a79ae428da,addToFridge,213,08/04/2015 15:15:48,629,80,80,,26135,false,613,6 min,5,addToFridge,,digitalMedia,"Non couvert par l'accord",video,videodigitalMedia,200,97 mi/,Le cerveau,"Droits d'auteur",210
,6267a0d198c0f1a79ae428dc,feedTamagoBad,213,08/04/2015 15:15:49,629,80,80,,26137,false,613,6 min,5,feedTamago,,digitalMedia,"Non couvert par l'accord",video,videodigitalMedia,200,97 mi/,Le cerveau,"Droits d'auteur",210
,6267a0d198c0f1a79ae428de,fillCupboard,,08/04/2015 15:15:49,638,80,80,,26139,true,,,5,fillCupboard,,,,,,,/,,,
,6267a0d198c0f1a79ae428e7,addToFridge,1998,08/04/2015 15:16:02,638,80,80,,26151,true,567,1 article,5,addToFridge,,assessments,,journal,journalassessments,123,/,Les Dossie,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae428ea,feedTamagoGood,1998,08/04/2015 15:16:04,638,80,80,,26155,true,567,1 article,5,feedTamago,,assessments,,journal,journalassessments,123,/,Les Dossie,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae428f4,addToFridge,1998,08/04/2015 15:16:14,638,80,80,,26168,true,566,1 article,5,addToFridge,,intranet,,journal,journalintranet,123,/,Les Dossie,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae428f5,feedTamagoGood,1998,08/04/2015 15:16:16,638,80,80,,26169,true,566,1 article,5,feedTamago,,intranet,,journal,journalintranet,123,/,Les Dossie,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae428fb,addToFridge,2013,08/04/2015 15:16:21,638,80,80,,26176,true,160,14,5,addToFridge,,assessments,"Non couvert par l'accord",book,bookassessments,5,/56,Berlin Des,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae428ff,feedTamagoBad,2013,08/04/2015 15:16:26,638,80,80,,26182,true,160,14,5,feedTamago,,assessments,"Non couvert par l'accord",book,bookassessments,5,/56,Berlin Des,"Droits d'auteur CFC",208
,6267a0d198c0f1a79ae42901,addToFridge,1898,08/04/2015 15:16:27,638,80,80,,26185,true,521,6 articles,5,addToFridge,,assessments,,journal,journalassessments,111,/,Journal de,Domaine public,210
,6267a0d198c0f1a79ae42905,feedTamagoGood,1898,08/04/2015 15:16:29,638,80,80,,26189,true,521,6 articles,5,feedTamago,,assessments,,journal,journalassessments,111,/,Journal de,Domaine public,210
,6267a0d198c0f1a79ae4290c,showItemCUPBOARD,,08/04/2015 15:16:37,638,80,80,,26198,true,22,23 Images,5,showItemCUPBOARD,,,,image,image,402,/,Carte du M,"Droits d'auteur",209
,6267a0d198c0f1a79ae4290e,addToFridge,2009,08/04/2015 15:16:41,638,80,80,,26200,true,224,5,5,addToFridge,,assessments,,book,bookassessments,13,/416,Madame Bov,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42911,addToFridge,1846,08/04/2015 15:16:42,638,80,80,,26203,true,986,8,5,addToFridge,,digitalMedia,,printedmusic,printedmusicdigitalMedia,534,/11 p. : couv. orn. ; 35 cm,Barcarolle,Domaine Public,208
,6267a0d198c0f1a79ae42912,feedTamagoGood,2009,08/04/2015 15:16:43,638,80,80,,26204,true,224,5,5,feedTamago,,assessments,,book,bookassessments,13,/416,Madame Bov,"Droits d'auteur CFC",210
,6267a0d198c0f1a79ae42915,feedTamagoGood,1846,08/04/2015 15:16:47,638,80,80,,26208,true,986,8,5,feedTamago,,digitalMedia,,printedmusic,printedmusicdigitalMedia,534,/11 p. : couv. orn. ; 35 cm,Barcarolle,Domaine Public,208
