Codage,_id,actionType,creationDate,date,game_id,group_id,grpus_id,help,id,isWon,item_id,item_size,level_id,logType,message,mode_of_use,reason,resourceType,resourceTypeMoU,resource_id,resource_size,resource_title,rightsAgreements,user_id
,6267a0ce98c0f1a79ae3cdb0,fillCupboard,,30/03/2015 11:05:45,2,2,2,,5,true,,,1,fillCupboard,,,,,,,/,,,
,6267a0ce98c0f1a79ae3cdb1,helpLink,,30/03/2015 11:06:45,2,2,2,Accès aide en ligne,7,true,,,1,helpLink,,,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdb2,tuto,,30/03/2015 11:06:49,2,2,2,,8,true,,,1,tuto,,,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdb3,showItemCUPBOARD,1964,30/03/2015 11:07:00,2,2,2,,9,true,552,10 articles,1,showItemCUPBOARD,,,,journal,journal,119,/,Le Nouvel,"Droits d'auteur CFC",3
,6267a0ce98c0f1a79ae3cdb4,showItemCUPBOARD,1913,30/03/2015 11:07:42,2,2,2,,12,true,339,4,1,showItemCUPBOARD,,,,book,book,43,/,Le Grand M,Domaine Public,3
,6267a0ce98c0f1a79ae3cdb5,showItemCUPBOARD,,30/03/2015 11:07:52,2,2,2,,16,true,529,intégrale,1,showItemCUPBOARD,,,,journal,journal,113,/,Le Figaro,Domaine public,3
,6267a0ce98c0f1a79ae3cdb6,showItemCUPBOARD,2013,30/03/2015 11:07:56,2,2,2,,17,true,326,1,1,showItemCUPBOARD,,,,book,book,42,/419,La littéra,"Droits d'auteur CFC",3
,6267a0ce98c0f1a79ae3cdb7,showItemCUPBOARD,1913,30/03/2015 11:07:59,2,2,2,,18,true,335,intégrale,1,showItemCUPBOARD,,,,book,book,43,/,Le Grand M,Domaine Public,3
,6267a0ce98c0f1a79ae3cdb8,showItemCUPBOARD,1983,30/03/2015 11:08:02,2,2,2,,19,true,508,5 articles,1,showItemCUPBOARD,,,,journal,journal,108,/,The Washin,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cdb9,addToFridge,1913,30/03/2015 11:08:19,2,2,2,,20,true,335,intégrale,1,addToFridge,,printedCopies,,book,bookprintedCopies,43,/,Le Grand M,Domaine Public,3
,6267a0ce98c0f1a79ae3cdba,showItemCUPBOARD,1913,30/03/2015 11:08:20,2,2,2,,21,true,541,1 article,1,showItemCUPBOARD,,,,journal,journal,117,/,Science et,"Droits d'auteur",4
OJ,6267a0ce98c0f1a79ae3cdbb,chat,,30/03/2015 11:08:38,2,2,2,,22,true,,,1,chat,"Quelqu'un sait ce qu'il faut faire??",,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdbc,showItemFRIDGE,1913,30/03/2015 11:08:39,2,2,2,,23,true,335,intégrale,1,showItemFRIDGE,,printedCopies,,book,bookprintedCopies,43,/,Le Grand M,Domaine Public,4
,6267a0ce98c0f1a79ae3cdbe,tuto,,30/03/2015 11:08:45,2,2,2,,25,true,,,1,tuto,,,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdbf,feedTamagoGood,1913,30/03/2015 11:09:04,2,2,2,,26,true,335,intégrale,1,feedTamago,,printedCopies,,book,bookprintedCopies,43,/,Le Grand M,Domaine Public,3
OJ,6267a0ce98c0f1a79ae3cdc0,chat,,30/03/2015 11:09:25,2,2,2,,27,true,,,1,chat,Je mets des trucs dans le frigo et je lui file à bouffer,,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdc1,showItemCUPBOARD,1983,30/03/2015 11:09:30,2,2,2,,28,true,506,1 article,1,showItemCUPBOARD,,,,journal,journal,108,/,The Washin,"Droits d'auteur",4
OJ,6267a0ce98c0f1a79ae3cdc3,chat,,30/03/2015 11:09:33,2,2,2,,30,true,,,1,chat,"c'est super mal fait c'est l'horreur",,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdc4,showItemCUPBOARD,2013,30/03/2015 11:09:37,2,2,2,,31,true,305,3,1,showItemCUPBOARD,,,,book,book,34,/192,La laicité,"Droits d'auteur CFC",4
,6267a0ce98c0f1a79ae3cdc6,showItemCUPBOARD,1639,30/03/2015 11:09:40,2,2,2,,33,true,144,intégrale,1,showItemCUPBOARD,,,,book,book,3,/124 p.,"L'illusion",Domaine Public,3
,6267a0ce98c0f1a79ae3cdc7,addToFridge,1639,30/03/2015 11:09:50,2,2,2,,34,true,144,intégrale,1,addToFridge,,oral,,book,bookoral,3,/124 p.,"L'illusion",Domaine Public,3
,6267a0ce98c0f1a79ae3cdc8,showItemCUPBOARD,2013,30/03/2015 11:10:01,2,2,2,,35,true,325,25,1,showItemCUPBOARD,,,,book,book,41,/230,"A l'école","Droits d'auteur CFC",3
,6267a0ce98c0f1a79ae3cdc9,feedTamagoGood,1639,30/03/2015 11:10:12,2,2,2,,36,true,144,intégrale,1,feedTamago,,oral,,book,bookoral,3,/124 p.,"L'illusion",Domaine Public,3
,6267a0ce98c0f1a79ae3cdca,showItemCUPBOARD,1913,30/03/2015 11:10:23,2,2,2,,37,true,337,100,1,showItemCUPBOARD,,,,book,book,43,/,Le Grand M,Domaine Public,4
,6267a0ce98c0f1a79ae3cdcb,showItemCUPBOARD,1913,30/03/2015 11:10:28,2,2,2,,38,true,339,4,1,showItemCUPBOARD,,,,book,book,43,/,Le Grand M,Domaine Public,4
,6267a0ce98c0f1a79ae3cdcc,showItemCUPBOARD,1964,30/03/2015 11:10:34,2,2,2,,39,true,552,10 articles,1,showItemCUPBOARD,,,,journal,journal,119,/,Le Nouvel,"Droits d'auteur CFC",4
,6267a0ce98c0f1a79ae3cdcd,showItemCUPBOARD,2013,30/03/2015 11:11:32,2,2,2,,43,true,325,25,1,showItemCUPBOARD,,,,book,book,41,/230,"A l'école","Droits d'auteur CFC",3
,6267a0ce98c0f1a79ae3cdce,addToFridge,,30/03/2015 11:11:40,2,2,2,,44,true,529,intégrale,1,addToFridge,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,3
,6267a0ce98c0f1a79ae3cdcf,feedTamagoGood,,30/03/2015 11:11:42,2,2,2,,45,true,529,intégrale,1,feedTamago,,printedCopies,,journal,journalprintedCopies,113,/,Le Figaro,Domaine public,3
OJ,6267a0ce98c0f1a79ae3cdd0,chat,,30/03/2015 11:11:53,2,2,2,,46,true,,,1,chat,ça bug non?,,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdd1,addToFridge,1913,30/03/2015 11:12:05,2,2,2,,47,true,542,1 article,1,addToFridge,,assessments,"Sous droits d'auteur",journal,journalassessments,117,/,Science et,"Droits d'auteur",3
,6267a0ce98c0f1a79ae3cdd2,feedTamagoBad,1913,30/03/2015 11:12:09,2,2,2,,51,true,542,1 article,1,feedTamago,,assessments,"Sous droits d'auteur",journal,journalassessments,117,/,Science et,"Droits d'auteur",3
,6267a0ce98c0f1a79ae3cdd3,showItemTAMAGO,1913,30/03/2015 11:12:13,2,2,2,,52,true,542,1 article,1,showItem,,assessments,"Sous droits d'auteur",journal,journalassessments,117,/,Science et,"Droits d'auteur",3
,6267a0ce98c0f1a79ae3cdd4,showItemCUPBOARD,1983,30/03/2015 11:12:28,2,2,2,,53,true,506,1 article,1,showItemCUPBOARD,,,,journal,journal,108,/,The Washin,"Droits d'auteur",4
OJ,6267a0ce98c0f1a79ae3cdd5,chat,,30/03/2015 11:12:28,2,2,2,,54,true,,,1,chat,"Il n'a pas kiffé science et vie",,,,,,/,,,3
,6267a0ce98c0f1a79ae3cdd8,addToFridge,1983,30/03/2015 11:12:45,2,2,2,,57,true,506,1 article,1,addToFridge,,printedCopies,"Sous droits d'auteur",journal,journalprintedCopies,108,/,The Washin,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cdd9,feedTamagoBad,1983,30/03/2015 11:12:48,2,2,2,,58,true,506,1 article,1,feedTamago,,printedCopies,"Sous droits d'auteur",journal,journalprintedCopies,108,/,The Washin,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cdda,showItemSTOMACH,1983,30/03/2015 11:12:58,2,2,2,,59,true,506,1 article,1,showItem,,printedCopies,"Sous droits d'auteur",journal,journalprintedCopies,108,/,The Washin,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cddb,showItemSTOMACH,1983,30/03/2015 11:13:02,2,2,2,,60,true,506,1 article,1,showItem,,printedCopies,"Sous droits d'auteur",journal,journalprintedCopies,108,/,The Washin,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cddc,showItemSTOMACH,1913,30/03/2015 11:13:03,2,2,2,,61,true,542,1 article,1,showItem,,assessments,"Sous droits d'auteur",journal,journalassessments,117,/,Science et,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cddd,addToFridge,1913,30/03/2015 11:13:04,2,2,2,,62,true,337,100,1,addToFridge,,oral,,book,bookoral,43,/,Le Grand M,Domaine Public,3
,6267a0ce98c0f1a79ae3cdde,showItemSTOMACH,1913,30/03/2015 11:13:05,2,2,2,,63,true,542,1 article,1,showItem,,assessments,"Sous droits d'auteur",journal,journalassessments,117,/,Science et,"Droits d'auteur",4
,6267a0ce98c0f1a79ae3cde0,feedTamagoGood,1913,30/03/2015 11:13:07,2,2,2,,65,true,337,100,1,feedTamago,,oral,,book,bookoral,43,/,Le Grand M,Domaine Public,3
,6267a0ce98c0f1a79ae3cde1,addToFridge,1639,30/03/2015 11:13:17,2,2,2,,66,true,149,4,1,addToFridge,,assessments,,book,bookassessments,3,/124 p.,"L'illusion",Domaine Public,3
,6267a0ce98c0f1a79ae3cde2,feedTamagoGood,1639,30/03/2015 11:13:19,2,2,2,,67,true,149,4,1,feedTamago,,assessments,,book,bookassessments,3,/124 p.,"L'illusion",Domaine Public,3
,6267a0ce98c0f1a79ae3cde3,fillCupboard,,30/03/2015 11:13:19,3,2,2,,68,true,,,2,fillCupboard,,,,,,,/,,,
OJ,6267a0ce98c0f1a79ae3cde4,chat,,30/03/2015 11:13:32,3,2,2,,69,true,,,2,chat,pareil ça me deconnecte souvent,,,,,,/,,,4
,6267a0ce98c0f1a79ae3cde5,showItemCUPBOARD,,30/03/2015 11:13:38,3,2,2,,70,true,530,intégrale,2,showItemCUPBOARD,,,,journal,journal,113,/,Le Figaro,Domaine public,4
,6267a0ce98c0f1a79ae3cde8,addToFridge,2003,30/03/2015 11:13:48,3,2,2,,73,true,119,150,2,addToFridge,,assessments,Nombre de page / article non valide,book,bookassessments,1,/1 vol. (206 p.),"L'illusion","Droits d'auteur CFC",3
