id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
19215;02/04/14 17:05:32;showItemCupboard;showItemCupboard;62;127;62127;p4_62127;O;journal;;;_;;108;508;journal;;The Washington post;1983;Droits d'auteur;/;5 articles;;672;1;1
19217;02/04/14 17:06:02;addToFridge;addToFridge;62;127;62127;p4_62127;O;journalprojection;;;_;;108;508;journal;projection;The Washington post;1983;Droits d'auteur;/;5 articles;Sous droits d'auteur;672;1;1
19222;02/04/14 17:06:47;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;journalprojection;;;_;;108;508;journal;projection;The Washington post;1983;Droits d'auteur;/;5 articles;Sous droits d'auteur;672;1;1
19226;02/04/14 17:07:23;chat;chat;62;127;62127;p4_62127;O;;NC;Bonjour;NC_Bonjour;;;;;;;;;/;;;672;1;1
19238;02/04/14 17:09:13;addToFridge;addToFridge;62;127;62127;p4_62127;O;soundassessments;;;_;;303;384;sound;assessments;Chefs d'oeuvre et decouvertes;2013;Droits d'auteur;120 m/;35 min;Non couvert par l'accord;673;2;1
19241;02/04/14 17:09:26;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;soundassessments;;;_;;303;384;sound;assessments;Chefs d'oeuvre et decouvertes;2013;Droits d'auteur;120 m/;35 min;Non couvert par l'accord;673;2;1
19258;02/04/14 17:11:03;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookphotocopy;;;_;;35;310;book;photocopy;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;673;2;1
19259;02/04/14 17:11:07;feedTamago;feedTamagoGood;62;127;62127;p4_62127;O;bookphotocopy;;;_;;35;310;book;photocopy;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;673;2;1
19267;02/04/14 17:11:51;addToFridge;addToFridge;62;127;62127;p4_62127;O;printedmusicphotocopy;;;_;;502;735;printedmusic;photocopy;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);3;;674;3;0
19272;02/04/14 17:12:03;addToFridge;addToFridge;62;127;62127;p4_62127;O;printedmusicprintedCopies;;;_;;502;740;printedmusic;printedCopies;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);integrale;Non couvert par l'accord;674;3;0
19282;02/04/14 17:12:45;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookphotocopy;;;_;;35;310;book;photocopy;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;675;3;1
19286;02/04/14 17:12:49;feedTamago;feedTamagoGood;62;127;62127;p4_62127;O;bookphotocopy;;;_;;35;310;book;photocopy;L'instrument de musique une etude philosophique;2013;Droits d'auteur;/1 vol., (367 p.);9;;675;3;1
19289;02/04/14 17:13:00;addToFridge;addToFridge;62;127;62127;p4_62127;O;printedmusicprintedCopies;;;_;;519;876;printedmusic;printedCopies;Concert italien pour le piano;1915;Droits d'auteur;/1 partition (12 p.);12;Sous droits d'auteur;675;3;1
19292;02/04/14 17:13:07;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;printedmusicprintedCopies;;;_;;519;876;printedmusic;printedCopies;Concert italien pour le piano;1915;Droits d'auteur;/1 partition (12 p.);12;Sous droits d'auteur;675;3;1
19304;02/04/14 17:13:59;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookphotocopy;;;_;;10;202;book;photocopy;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;676;4;0
19305;02/04/14 17:14:03;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;bookphotocopy;;;_;;10;202;book;photocopy;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;676;4;0
19318;02/04/14 17:15:15;addToFridge;addToFridge;62;127;62127;p4_62127;O;journalintranet;;;_;;100;464;journal;intranet;Mediapart;2008;Droits d'auteur;/;4 articles;Sous droits d'auteur;677;4;0
19322;02/04/14 17:15:29;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookintranet;;;_;;44;345;book;intranet;Discours de la methode;1637;Domaine Public;/;3;;677;4;0
19324;02/04/14 17:15:35;feedTamago;feedTamagoGood;62;127;62127;p4_62127;O;bookintranet;;;_;;44;345;book;intranet;Discours de la methode;1637;Domaine Public;/;3;;677;4;0
19332;02/04/14 17:16:03;addToFridge;addToFridge;62;127;62127;p4_62127;O;imageintranet;;;_;;403;29;image;intranet;Schema interrupteur simple;;Droits d'auteur;/;300x300;Non couvert par l'accord;677;4;0
19335;02/04/14 17:16:11;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;imageintranet;;;_;;403;29;image;intranet;Schema interrupteur simple;;Droits d'auteur;/;300x300;Non couvert par l'accord;677;4;0
19340;02/04/14 17:16:31;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookassessments;;;_;;10;202;book;assessments;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;678;4;0
19341;02/04/14 17:16:34;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;bookassessments;;;_;;10;202;book;assessments;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;678;4;0
19354;02/04/14 17:17:23;chat;chat;62;127;62127;p4_62127;O;;NC;Je ne comprends pas. Il y a un indicateur Amour et Intelligence et il faut les faire augmenter;NC_Je ne comprends pas. Il y a un indicateur Amour et Intelligence et il faut les faire augmenter;;;;;;;;;/;;;679;4;1
19358;02/04/14 17:17:39;addToFridge;addToFridge;62;127;62127;p4_62127;O;soundintranet;;;_;;306;393;sound;intranet;Noctuelles;1905;Domaine Public;4 min/;3 min;;679;4;1
19359;02/04/14 17:17:42;feedTamago;feedTamagoGood;62;127;62127;p4_62127;O;soundintranet;;;_;;306;393;sound;intranet;Noctuelles;1905;Domaine Public;4 min/;3 min;;679;4;1
19363;02/04/14 17:17:52;addToFridge;addToFridge;62;127;62127;p4_62127;O;soundintranet;;;_;;314;413;sound;intranet;Is This Love;2003;Droits d'auteur;3 min/;15 s;Non couvert par l'accord;679;4;1
19364;02/04/14 17:17:55;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;soundintranet;;;_;;314;413;sound;intranet;Is This Love;2003;Droits d'auteur;3 min/;15 s;Non couvert par l'accord;679;4;1
19372;02/04/14 17:18:17;showItem;showItemLEVEL;62;127;62127;p4_62127;O;printedmusicprintedCopies;;;_;;531;965;printedmusic;printedCopies;Sonate pour le piano a 4 mains : oeuv. 6;1878;Domaine Public;"/13 p. ; 36 cm";3;;680;5;1
19374;02/04/14 17:18:22;showItem;showItemLEVEL;62;127;62127;p4_62127;O;printedmusicprintedCopies;;;_;;531;965;printedmusic;printedCopies;Sonate pour le piano a 4 mains : oeuv. 6;1878;Domaine Public;"/13 p. ; 36 cm";3;;680;5;1
19375;02/04/14 17:18:26;showItem;showItemLEVEL;62;127;62127;p4_62127;O;bookassessments;;;_;;10;202;book;assessments;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;680;5;1
19376;02/04/14 17:18:29;showItem;showItemLEVEL;62;127;62127;p4_62127;O;bookassessments;;;_;;10;202;book;assessments;Les aventures d'Huckleberry Finn;2011;Droits d'auteur;/1 vol. (380 p.);integrale;Nombre de page / article non valide;680;5;1
19383;02/04/14 17:18:51;addToFridge;addToFridge;62;127;62127;p4_62127;O;imageschoolWebsite;;;_;;409;90;image;schoolWebsite;Fresque du jugement dernier ? Chapelle Sixtine;1536 ae  1541;Domaine Public;/;25 Images;;680;5;1
19386;02/04/14 17:19:02;feedTamago;feedTamagoGood;62;127;62127;p4_62127;O;imageschoolWebsite;;;_;;409;90;image;schoolWebsite;Fresque du jugement dernier ? Chapelle Sixtine;1536 ae  1541;Domaine Public;/;25 Images;;680;5;1
19393;02/04/14 17:19:25;addToFridge;addToFridge;62;127;62127;p4_62127;O;bookschoolWebsite;;;_;;46;354;book;schoolWebsite;Silas Corey - Le reseau Aquila - Tome 1;2013;Droits d'auteur;/1 vol. (64 p.);2;Sous droits d'auteur;680;5;1
19394;02/04/14 17:19:28;feedTamago;feedTamagoBad;62;127;62127;p4_62127;O;bookschoolWebsite;;;_;;46;354;book;schoolWebsite;Silas Corey - Le reseau Aquila - Tome 1;2013;Droits d'auteur;/1 vol. (64 p.);2;Sous droits d'auteur;680;5;1
