id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
19214;02/04/14 17:05:28;showItemCupboard;showItemCupboard;62;128;62128;p4_62128;O;book;;;_;;34;305;book;;La laicite nouveaux regard sur l'Antiquite et le Moyen Age;2013;Droits d'auteur;/1 vol. (192 p.);3;;672;1;1
19216;02/04/14 17:05:57;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookoral;;;_;;3;147;book;oral;L'illusion comique : comedie;1639;Domaine Public;/124 p.;7;;672;1;1
19218;02/04/14 17:06:12;showItemCupboard;showItemCupboard;62;128;62128;p4_62128;O;book;;;_;;42;330;book;;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);integrale;;672;1;1
19220;02/04/14 17:06:23;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookprojection;;;_;;42;330;book;projection;La litterature de jeunesse migrante recits d'immigration de l'Algerie a la France;2013;Droits d'auteur;/1 vol. (419 p.);integrale;Sous droits d'auteur;672;1;1
19221;02/04/14 17:06:38;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookprintedCopies;;;_;;43;335;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;672;1;1
19250;02/04/14 17:10:23;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookprintedCopies;;;_;;47;360;book;printedCopies;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;24;;673;2;1
19253;02/04/14 17:10:43;addToFridge;addToFridge;62;128;62128;p4_62128;O;soundprojection;;;_;;303;383;sound;projection;Chefs d'oeuvre et decouvertes;2013;Droits d'auteur;120 m/;15 s;Non couvert par l'accord;673;2;1
19257;02/04/14 17:10:58;addToFridge;addToFridge;62;128;62128;p4_62128;O;journalprojection;;;_;;112;523;journal;projection;education nationale. Journal general de l'enseignement primaire;1890;Domaine public;/;integrale;;673;2;1
19261;02/04/14 17:11:11;feedTamago;feedTamagoGood;62;128;62128;p4_62128;O;bookprintedCopies;;;_;;47;360;book;printedCopies;Exercices de Mathematiques pour ma classe de 2nd;2012;Creative Commons;/25p;24;;673;2;1
19264;02/04/14 17:11:43;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookprojection;;;_;;7;175;book;projection;"Feydeau ""Un fil a la patte"", ""On purge Bebe !""";2012;Droits d'auteur;/1 vol. (72 p.);26;Nombre de page / article non valide;674;3;0
19268;02/04/14 17:11:53;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageassessments;;;_;;403;26;image;assessments;Schema interrupteur simple;;Droits d'auteur;/;100 dpi;Non couvert par l'accord;674;3;0
19269;02/04/14 17:11:56;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;imageassessments;;;_;;403;26;image;assessments;Schema interrupteur simple;;Droits d'auteur;/;100 dpi;Non couvert par l'accord;674;3;0
19271;02/04/14 17:12:01;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;bookprojection;;;_;;7;175;book;projection;"Feydeau ""Un fil a la patte"", ""On purge Bebe !""";2012;Droits d'auteur;/1 vol. (72 p.);26;Nombre de page / article non valide;674;3;0
19278;02/04/14 17:12:34;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageprojection;;;_;;404;41;image;projection;Le serment des Horaces;1784-1785;Domaine Public;/;10 Images;;675;3;1
19279;02/04/14 17:12:37;feedTamago;feedTamagoGood;62;128;62128;p4_62128;O;imageprojection;;;_;;404;41;image;projection;Le serment des Horaces;1784-1785;Domaine Public;/;10 Images;;675;3;1
19283;02/04/14 17:12:46;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageintranet;;;_;;401;4;image;intranet;Plan de Paris;;Droits d'auteur;/;150 dpi;Résolution non valide;675;3;1
19284;02/04/14 17:12:48;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;imageintranet;;;_;;401;4;image;intranet;Plan de Paris;;Droits d'auteur;/;150 dpi;Résolution non valide;675;3;1
19288;02/04/14 17:12:59;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookphotocopy;;;_;;2;131;book;photocopy;L'Illusion comique - Corneille - Livret pedagogique;2003;Droits d'auteur CFC;/1 vol. (63 p.);5;;675;3;1
19290;02/04/14 17:13:02;feedTamago;feedTamagoGood;62;128;62128;p4_62128;O;bookphotocopy;;;_;;2;131;book;photocopy;L'Illusion comique - Corneille - Livret pedagogique;2003;Droits d'auteur CFC;/1 vol. (63 p.);5;;675;3;1
19298;02/04/14 17:13:42;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookprintedCopies;;;_;;43;334;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;676;4;0
19300;02/04/14 17:13:47;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageschoolWebsite;;;_;;403;26;image;schoolWebsite;Schema interrupteur simple;;Droits d'auteur;/;100 dpi;Non couvert par l'accord;676;4;0
19301;02/04/14 17:13:53;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;imageschoolWebsite;;;_;;403;26;image;schoolWebsite;Schema interrupteur simple;;Droits d'auteur;/;100 dpi;Non couvert par l'accord;676;4;0
19302;02/04/14 17:13:57;feedTamago;feedTamagoGood;62;128;62128;p4_62128;O;bookprintedCopies;;;_;;43;334;book;printedCopies;Le Grand Meaulnes;1913;Domaine Public;/;integrale;;676;4;0
19306;02/04/14 17:14:08;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageintranet;;;_;;414;111;image;intranet;Paysage de montagne;2002;Creative Commons;/;300x300;;676;4;0
19307;02/04/14 17:14:09;feedTamago;feedTamagoGood;62;128;62128;p4_62128;O;imageintranet;;;_;;414;111;image;intranet;Paysage de montagne;2002;Creative Commons;/;300x300;;676;4;0
19310;02/04/14 17:14:23;addToFridge;addToFridge;62;128;62128;p4_62128;O;printedmusicphotocopy;;;_;;521;891;printedmusic;photocopy;Jesus, toi ma joie Motet a cinq voix;1949;Droits d'auteur CFC;/1 partition (32 p.);9;Nombre de page / article non valide;676;4;0
19311;02/04/14 17:14:26;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;printedmusicphotocopy;;;_;;521;891;printedmusic;photocopy;Jesus, toi ma joie Motet a cinq voix;1949;Droits d'auteur CFC;/1 partition (32 p.);9;Nombre de page / article non valide;676;4;0
19313;02/04/14 17:14:38;addToFridge;addToFridge;62;128;62128;p4_62128;O;imageassessments;;;_;;403;25;image;assessments;Schema interrupteur simple;;Droits d'auteur;/;72 dpi;Non couvert par l'accord;676;4;0
19314;02/04/14 17:14:40;feedTamago;feedTamagoBad;62;128;62128;p4_62128;O;imageassessments;;;_;;403;25;image;assessments;Schema interrupteur simple;;Droits d'auteur;/;72 dpi;Non couvert par l'accord;676;4;0
19317;02/04/14 17:15:04;chat;chat;62;128;62128;p4_62128;O;;NC;Je perds tous mes niveaux.;NC_Je perds tous mes niveaux.;;;;;;;;;/;;;677;4;0
19321;02/04/14 17:15:19;addToFridge;addToFridge;62;128;62128;p4_62128;O;videoassessments;;;_;;227;700;video;assessments;La chute;204;Droits d'auteur;156 m/;8 min;Non couvert par l'accord;677;4;0
19326;02/04/14 17:15:37;addToFridge;addToFridge;62;128;62128;p4_62128;O;bookphotocopy;;;_;;4;154;book;photocopy;Sciences de la vie et de la terre Term S Bac J -15 / J -1;2013;Droits d'auteur CFC;/1 vol. (95 p.);8;;677;4;0
