id;date;logtype;actiontype;groupid;user_id;grpusid;parangon;paranon;resourcetypemou;code;message;codage_chat_message;help;resource_id;item_id;resourcetype;mode_of_use;resource_title;creationdate;rightsagreements;resource_size;item_size;reason;game_id;level_id;iswon
15851;01/04/14 09:06:20;chat;chat;54;100;54100;p5_54100;O;;NC;Excusez mon retard;NC_Excusez mon retard;;;;;;;;;/;;;577;1;1
15857;01/04/14 09:06:36;help;help;54;100;54100;p5_54100;O;;;;_;Acces aide en ligne;;;;;;;;/;;;577;1;1
15884;01/04/14 09:08:03;tuto;tuto;54;100;54100;p5_54100;O;;;;_;;;;;;;;;/;;;577;1;1
15888;01/04/14 09:08:09;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;18;265;book;;Giotto et les humanistes la decouverte de la composition en peinture 1340-1450;2013;Droits d'auteur;/1 vol. (277 p.);12;;577;1;1
15896;01/04/14 09:08:26;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;44;345;book;;Discours de la methode;1637;Domaine Public;/;3;;577;1;1
15921;01/04/14 09:09:23;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;44;345;book;;Discours de la methode;1637;Domaine Public;/;3;;577;1;1
15924;01/04/14 09:09:31;addToFridge;addToFridge;54;100;54100;p5_54100;O;bookprojection;;;_;;44;345;book;projection;Discours de la methode;1637;Domaine Public;/;3;;577;1;1
15948;01/04/14 09:10:09;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;journal;;;_;;107;501;journal;;L'Humanite hebdo;1997;Droits d'auteur;/;1 article;;577;1;1
15957;01/04/14 09:10:32;chat;chat;54;100;54100;p5_54100;O;;NC;?;NC_?;;;;;;;;;/;;;577;1;1
15968;01/04/14 09:10:55;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;sound;;;_;;311;407;sound;;Salt Peanuts;1961;Droits d'auteur;6 min/;10 s;;583;2;1
15983;01/04/14 09:11:14;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;1;119;book;;L'illusion comique;2003;Droits d'auteur CFC;/1 vol. (206 p.);5;;583;2;1
15988;01/04/14 09:11:22;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;24;286;book;;L'oracle della Luna Tome 2 lea amants de Venise;2013;Droits d'auteur;/1 vol. (56 p.);4;;583;2;1
15994;01/04/14 09:11:28;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;sound;;;_;;335;447;sound;;The next day;2013;Droits d'auteur;/;15 s;;583;2;1
16013;01/04/14 09:12:02;showItem;showItemLEVEL;54;100;54100;p5_54100;O;soundprojection;;;_;;307;395;sound;projection;Mystic River;2006;Creative Commons;1 min/;10 s;;584;3;0
16015;01/04/14 09:12:03;showItem;showItemLEVEL;54;100;54100;p5_54100;O;soundprojection;;;_;;307;395;sound;projection;Mystic River;2006;Creative Commons;1 min/;10 s;;584;3;0
16025;01/04/14 09:12:26;chat;chat;54;100;54100;p5_54100;O;;NC;Nop, Valentin enchante.;NC_Nop, Valentin enchante.;;;;;;;;;/;;;584;3;0
16031;01/04/14 09:12:37;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;image;;;_;;403;29;image;;Schema interrupteur simple;;Droits d'auteur;/;300x300;;584;3;0
16038;01/04/14 09:12:51;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;journal;;;_;;13;222;journal;;Madame Bovary;2009;Droits d'auteur CFC;/1 vol. (416 p.);5;;584;3;0
16049;01/04/14 09:13:15;addToFridge;addToFridge;54;100;54100;p5_54100;O;journalprojection;;;_;;13;222;journal;projection;Madame Bovary;2009;Droits d'auteur CFC;/1 vol. (416 p.);5;Non couvert par l'accord;584;3;0
16060;01/04/14 09:13:32;feedTamago;feedTamagoBad;54;100;54100;p5_54100;O;journalprojection;;;_;;13;222;journal;projection;Madame Bovary;2009;Droits d'auteur CFC;/1 vol. (416 p.);5;Non couvert par l'accord;584;3;0
16069;01/04/14 09:13:45;chat;chat;54;100;54100;p5_54100;O;;NC;oups;NC_oups;;;;;;;;;/;;;587;3;0
16080;01/04/14 09:14:07;chat;chat;54;100;54100;p5_54100;O;;NC;Qui est Martin du coup ?;NC_Qui est Martin du coup ?;;;;;;;;;/;;;587;3;0
16089;01/04/14 09:14:18;help;help;54;100;54100;p5_54100;O;;;;_;Acces aide en ligne;;;;;;;;/;;;587;3;0
16098;01/04/14 09:14:28;helpLink;helpLink;54;100;54100;p5_54100;O;;;;_;Synthese exception pedagogique - Livres, Periodiqu;;;;;;;;/;;;587;3;0
16113;01/04/14 09:14:46;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;book;;;_;;7;180;book;;"Feydeau ""Un fil a la patte"", ""On purge Bebe !""";2012;Droits d'auteur;/1 vol. (72 p.);4;;587;3;0
16121;01/04/14 09:15:02;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;530;963;printedmusic;;Douce brunette : valse pour piano;1913;Domaine Public;"/7 p. ; 35 cm";integrale;;587;3;0
16125;01/04/14 09:15:06;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;502;735;printedmusic;;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);3;;587;3;0
16129;01/04/14 09:15:20;addToFridge;addToFridge;54;100;54100;p5_54100;O;printedmusicphotocopy;;;_;;502;735;printedmusic;photocopy;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);3;;587;3;0
16134;01/04/14 09:15:28;help;help;54;100;54100;p5_54100;O;;;;_;Acces aide en ligne;;;;;;;;/;;;587;3;0
16140;01/04/14 09:15:36;helpLink;helpLink;54;100;54100;p5_54100;O;;;;_;Synthese exception pedagogique - Livres, Periodiqu;;;;;;;;/;;;587;3;0
16164;01/04/14 09:16:12;feedTamago;feedTamagoGood;54;100;54100;p5_54100;O;printedmusicphotocopy;;;_;;502;735;printedmusic;photocopy;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);3;;587;3;0
16169;01/04/14 09:16:18;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;502;740;printedmusic;;Sonates pour le piano;1917;Droits d'auteur CFC;/1 partition (283 p.);integrale;;587;3;0
16173;01/04/14 09:16:24;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;534;988;printedmusic;;Barcarolle pour piano : op. 60 / par F. Chopin;1846;Domaine Public;"/11 p. : couv. orn. ; 35 cm";10;;587;3;0
16179;01/04/14 09:16:30;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;530;963;printedmusic;;Douce brunette : valse pour piano;1913;Domaine Public;"/7 p. ; 35 cm";integrale;;587;3;0
16183;01/04/14 09:16:37;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;534;985;printedmusic;;Barcarolle pour piano : op. 60 / par F. Chopin;1846;Domaine Public;"/11 p. : couv. orn. ; 35 cm";8;;587;3;0
16184;01/04/14 09:16:41;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;529;951;printedmusic;;Jimi Hendrix [Musique imprimee] : live at Woodstock / music transcriptions by Andy Aledort, Jesse Gress, and Pete Billmann;2000;Droits d'auteur;/1 partition (199 p.);2;;587;3;0
16188;01/04/14 09:16:49;addToFridge;addToFridge;54;100;54100;p5_54100;O;printedmusicphotocopy;;;_;;529;951;printedmusic;photocopy;Jimi Hendrix [Musique imprimee] : live at Woodstock / music transcriptions by Andy Aledort, Jesse Gress, and Pete Billmann;2000;Droits d'auteur;/1 partition (199 p.);2;;587;3;0
16196;01/04/14 09:17:00;chat;chat;54;100;54100;p5_54100;O;;NC;Hmmm;NC_Hmmm;;;;;;;;;/;;;587;3;0
16202;01/04/14 09:17:09;chat;chat;54;100;54100;p5_54100;O;;OJ;faudrait lire un peu le tutoriel ^^;OJ_faudrait lire un peu le tutoriel ^^;;;;;;;;;/;;;587;3;0
16206;01/04/14 09:17:20;chat;chat;54;100;54100;p5_54100;O;;O;Faur faire gaffe a la taille de l'extrait utilise en gros;O_Faur faire gaffe a la taille de l'extrait utilise en gros;;;;;;;;;/;;;587;3;0
16217;01/04/14 09:17:31;chat;chat;54;100;54100;p5_54100;O;;O;suivant le type du truc, et comment tu le presentes;O_suivant le type du truc, et comment tu le presentes;;;;;;;;;/;;;592;3;1
16222;01/04/14 09:17:43;chat;chat;54;100;54100;p5_54100;O;;NC;ok en gros;NC_ok en gros;;;;;;;;;/;;;592;3;1
16224;01/04/14 09:17:48;chat;chat;54;100;54100;p5_54100;O;;F;une partition, tu la photocopies;F_une partition, tu la photocopies;;;;;;;;;/;;;592;3;1
16233;01/04/14 09:17:59;chat;chat;54;100;54100;p5_54100;O;;F;si c'est moins de 10% du truc complet;F_si c'est moins de 10% du truc complet;;;;;;;;;/;;;592;3;1
16242;01/04/14 09:18:20;chat;chat;54;100;54100;p5_54100;O;;F;un bouquin tu en fais ce que tu veux si l'auteur est mort il y a plus de 70 ans;F_un bouquin tu en fais ce que tu veux si l'auteur est mort il y a plus de 70 ans;;;;;;;;;/;;;592;3;1
16249;01/04/14 09:18:29;chat;chat;54;100;54100;p5_54100;O;;O;y a ce genre de regles quoi;O_y a ce genre de regles quoi;;;;;;;;;/;;;592;3;1
16254;01/04/14 09:18:32;showItemCupboard;showItemCupboard;54;100;54100;p5_54100;O;printedmusic;;;_;;525;919;printedmusic;;Les Innocents [Musique imprimee] : 18 hits : pour piano-chant avec diagrammes et tablatures;2003;Droits d'auteur CFC;/1 partition (103 p.);2;;592;3;1
16257;01/04/14 09:18:40;addToFridge;addToFridge;54;100;54100;p5_54100;O;printedmusicphotocopy;;;_;;525;919;printedmusic;photocopy;Les Innocents [Musique imprimee] : 18 hits : pour piano-chant avec diagrammes et tablatures;2003;Droits d'auteur CFC;/1 partition (103 p.);2;;592;3;1
