id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
24461;2000-01-01 00:00:00;showItemCupboard;80;172;book;;18
24466;2000-01-01 00:00:35;showItemCupboard;80;172;book;;18
24474;2000-01-01 00:01:07;showItemCupboard;80;172;book;;18
24484;2000-01-01 00:01:46;showItemCupboard;80;172;book;;18
24491;2000-01-01 00:02:08;addToFridge;80;172;bookoral;;18
24498;2000-01-01 00:02:36;help;80;172;;Acces aide en ligne;
24506;2000-01-01 00:02:51;helpLink;80;172;;Droit d'auteur et exception pedagogique;
24533;2000-01-01 00:04:16;tuto;80;172;;;
24551;2000-01-01 00:04:55;showItemFRIDGE;80;172;bookoral;;18
24572;2000-01-01 00:05:44;help;80;172;;Acces aide en ligne;
24618;2000-01-01 00:07:27;feedTamagoGood;80;172;bookoral;;18
24630;2000-01-01 00:07:50;chat;80;172;;;
24661;2000-01-01 00:08:41;showItemCupboard;80;172;sound;;313
24669;2000-01-01 00:08:53;showItemCupboard;80;172;sound;;337
24674;2000-01-01 00:08:58;showItemCupboard;80;172;sound;;301
24704;2000-01-01 00:10:01;addToFridge;80;172;bookassessments;;47
24714;2000-01-01 00:10:25;chat;80;172;;;
24724;2000-01-01 00:10:36;feedTamagoGood;80;172;bookassessments;;47
24731;2000-01-01 00:10:52;chat;80;172;;;
24734;2000-01-01 00:10:56;showItemCupboard;80;172;sound;;309
24745;2000-01-01 00:11:16;addToFridge;80;172;soundprojection;;337
24746;2000-01-01 00:11:19;feedTamagoGood;80;172;soundprojection;;337
24756;2000-01-01 00:11:31;showItemCupboard;80;172;journal;;12
24769;2000-01-01 00:12:04;chat;80;172;;;
24787;2000-01-01 00:12:28;addToFridge;80;172;journalphotocopy;;12
24792;2000-01-01 00:12:30;feedTamagoGood;80;172;journalphotocopy;;12
24804;2000-01-01 00:12:46;showItemSTOMACH;80;172;journalassessments;;121
24813;2000-01-01 00:12:58;showItemSTOMACH;80;172;bookassessments;;47
24817;2000-01-01 00:13:06;showItemSTOMACH;80;172;soundprojection;;303
24833;2000-01-01 00:13:27;showItemSTOMACH;80;172;soundprojection;;303
24834;2000-01-01 00:13:29;showItemSTOMACH;80;172;soundprojection;;337
24845;2000-01-01 00:13:43;showItemSTOMACH;80;172;soundprojection;;303
24854;2000-01-01 00:13:57;showItemCupboard;80;172;book;;46
24860;2000-01-01 00:14:13;addToFridge;80;172;bookprojection;;46
24864;2000-01-01 00:14:16;feedTamagoBad;80;172;bookprojection;;46
24877;2000-01-01 00:14:35;chat;80;172;;;
24887;2000-01-01 00:14:46;showItemCupboard;80;172;sound;;301
24950;2000-01-01 00:16:23;addToFridge;80;172;journalprintedCopies;;105
24952;2000-01-01 00:16:25;feedTamagoBad;80;172;journalprintedCopies;;105
24977;2000-01-01 00:16:59;showItemCupboard;80;172;sound;;338
24996;2000-01-01 00:17:32;showItemCupboard;80;172;book;;45
25002;2000-01-01 00:17:42;addToFridge;80;172;bookprintedCopies;;45
25003;2000-01-01 00:17:45;feedTamagoGood;80;172;bookprintedCopies;;45
25011;2000-01-01 00:17:52;showItemCupboard;80;172;sound;;335
25035;2000-01-01 00:18:34;chat;80;172;;;
25042;2000-01-01 00:18:46;chat;80;172;;;
25045;2000-01-01 00:18:59;chat;80;172;;;
25050;2000-01-01 00:19:15;chat;80;172;;;
25063;2000-01-01 00:19:43;showItemCupboard;80;172;sound;;338
25072;2000-01-01 00:19:59;showItemCupboard;80;172;sound;;338
25078;2000-01-01 00:20:12;showItemCupboard;80;172;sound;;338
25083;2000-01-01 00:20:18;showItemCupboard;80;172;sound;;338
25087;2000-01-01 00:20:27;addToFridge;80;172;soundprojection;;338
25088;2000-01-01 00:20:29;feedTamagoGood;80;172;soundprojection;;338
25111;2000-01-01 00:21:30;chat;80;172;;;
25113;2000-01-01 00:21:45;showItemCupboard;80;172;journal;;101
25128;2000-01-01 00:22:23;showItemCupboard;80;172;journal;;101
25133;2000-01-01 00:22:37;addToFridge;80;172;journalprintedCopies;;101
25134;2000-01-01 00:22:42;feedTamagoBad;80;172;journalprintedCopies;;101
25140;2000-01-01 00:22:56;showItemCupboard;80;172;book;;24
25143;2000-01-01 00:23:10;showItemCupboard;80;172;sound;;311
25150;2000-01-01 00:23:24;showItemCupboard;80;172;sound;;311
25153;2000-01-01 00:23:29;showItemCupboard;80;172;sound;;338
25162;2000-01-01 00:23:44;addToFridge;80;172;soundprojection;;311
25164;2000-01-01 00:23:46;feedTamagoBad;80;172;soundprojection;;311
25183;2000-01-01 00:24:26;showItemCupboard;80;172;sound;;311
25185;2000-01-01 00:24:30;showItemCupboard;80;172;sound;;311
25191;2000-01-01 00:24:40;showItemCupboard;80;172;sound;;338
