id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
27423;2000-01-01 00:00:00;chat;92;206;;;
27427;2000-01-01 00:00:06;showItemCupboard;92;206;journal;;113
27448;2000-01-01 00:00:35;addToFridge;92;206;journalprintedCopies;;113
27457;2000-01-01 00:00:45;feedTamagoGood;92;206;journalprintedCopies;;113
27471;2000-01-01 00:01:06;showItemCupboard;92;206;journal;;102
27489;2000-01-01 00:01:24;chat;92;206;;;
27498;2000-01-01 00:01:32;showItemCupboard;92;206;journal;;107
27500;2000-01-01 00:01:38;showItemCupboard;92;206;journal;;111
27505;2000-01-01 00:01:42;showItemCupboard;92;206;book;;47
27521;2000-01-01 00:01:58;addToFridge;92;206;bookprintedCopies;;47
27524;2000-01-01 00:02:00;feedTamagoGood;92;206;bookprintedCopies;;47
27550;2000-01-01 00:02:34;showItemCupboard;92;206;journal;;110
27564;2000-01-01 00:02:48;showItemCupboard;92;206;book;;47
27578;2000-01-01 00:03:00;addToFridge;92;206;bookoral;;47
27580;2000-01-01 00:03:02;feedTamagoGood;92;206;bookoral;;47
27591;2000-01-01 00:03:12;showItemCupboard;92;206;book;;35
27607;2000-01-01 00:03:27;addToFridge;92;206;bookoral;;35
27631;2000-01-01 00:03:49;chat;92;206;;;
27641;2000-01-01 00:03:56;chat;92;206;;;
27649;2000-01-01 00:04:02;showItemCupboard;92;206;sound;;313
27687;2000-01-01 00:04:41;addToFridge;92;206;bookassessments;;47
27689;2000-01-01 00:04:42;feedTamagoGood;92;206;bookassessments;;47
27701;2000-01-01 00:04:53;addToFridge;92;206;bookassessments;;47
27703;2000-01-01 00:04:54;feedTamagoGood;92;206;bookassessments;;47
27710;2000-01-01 00:04:58;showItemCupboard;92;206;sound;;337
27716;2000-01-01 00:05:03;showItemCupboard;92;206;sound;;337
27736;2000-01-01 00:05:23;addToFridge;92;206;soundassessments;;337
27739;2000-01-01 00:05:24;feedTamagoGood;92;206;soundassessments;;337
27745;2000-01-01 00:05:34;showItemCupboard;92;206;book;;35
27756;2000-01-01 00:05:42;showItemCupboard;92;206;sound;;309
27762;2000-01-01 00:05:47;showItemCupboard;92;206;journal;;121
27775;2000-01-01 00:05:59;addToFridge;92;206;journalprojection;;121
27777;2000-01-01 00:06:00;feedTamagoBad;92;206;journalprojection;;121
27806;2000-01-01 00:06:23;addToFridge;92;206;soundassessments;;309
27809;2000-01-01 00:06:24;feedTamagoGood;92;206;soundassessments;;309
27812;2000-01-01 00:06:28;showItemCupboard;92;206;sound;;303
27842;2000-01-01 00:06:53;showItemCupboard;92;206;journal;;105
27855;2000-01-01 00:07:00;addToFridge;92;206;journalprintedCopies;;105
27858;2000-01-01 00:07:01;feedTamagoBad;92;206;journalprintedCopies;;105
27871;2000-01-01 00:07:13;chat;92;206;;;
27882;2000-01-01 00:07:27;addToFridge;92;206;soundassessments;;337
27884;2000-01-01 00:07:28;feedTamagoGood;92;206;soundassessments;;337
27891;2000-01-01 00:07:33;showItemCupboard;92;206;journal;;121
27907;2000-01-01 00:07:39;addToFridge;92;206;journalprojection;;121
27909;2000-01-01 00:07:40;feedTamagoBad;92;206;journalprojection;;121
27914;2000-01-01 00:07:48;showItemCupboard;92;206;journal;;121
27929;2000-01-01 00:08:00;showItemCupboard;92;206;journal;;105
27934;2000-01-01 00:08:04;showItemCupboard;92;206;journal;;105
27938;2000-01-01 00:08:07;showItemCupboard;92;206;journal;;105
27947;2000-01-01 00:08:14;addToFridge;92;206;journalprintedCopies;;105
27949;2000-01-01 00:08:15;feedTamagoBad;92;206;journalprintedCopies;;105
27981;2000-01-01 00:08:43;chat;92;206;;;
28001;2000-01-01 00:09:08;chat;92;206;;;
28016;2000-01-01 00:09:16;chat;92;206;;;
28018;2000-01-01 00:09:19;showItemCupboard;92;206;journal;;105
28031;2000-01-01 00:09:28;chat;92;206;;;
28035;2000-01-01 00:09:31;showItemCupboard;92;206;journal;;113
28049;2000-01-01 00:09:41;addToFridge;92;206;journalprojection;;113
28053;2000-01-01 00:09:42;feedTamagoGood;92;206;journalprojection;;113
28058;2000-01-01 00:09:45;showItemCupboard;92;206;journal;;121
28062;2000-01-01 00:09:49;showItemCupboard;92;206;journal;;105
28072;2000-01-01 00:09:53;showItemCupboard;92;206;sound;;303
28077;2000-01-01 00:10:04;addToFridge;92;206;soundprojection;;303
28081;2000-01-01 00:10:05;feedTamagoBad;92;206;soundprojection;;303
28094;2000-01-01 00:10:11;showItemCupboard;92;206;sound;;313
28126;2000-01-01 00:10:39;chat;92;206;;;
28128;2000-01-01 00:10:41;chat;92;206;;;
28140;2000-01-01 00:10:52;chat;92;206;;;
28143;2000-01-01 00:10:55;help;92;206;;Acces aide en ligne;
28163;2000-01-01 00:11:08;helpLink;92;206;;Synthese exception pedagogique - Enregistrements a;
28184;2000-01-01 00:11:29;showItemCupboard;92;206;journal;;112
28192;2000-01-01 00:11:36;addToFridge;92;206;journalassessments;;112
28194;2000-01-01 00:11:37;feedTamagoGood;92;206;journalassessments;;112
28213;2000-01-01 00:11:53;chat;92;206;;;
28221;2000-01-01 00:11:57;showItemCupboard;92;206;printedmusic;;529
28234;2000-01-01 00:12:08;showItemCupboard;92;206;image;;415
28264;2000-01-01 00:12:27;addToFridge;92;206;imageintranet;;415
28267;2000-01-01 00:12:29;feedTamagoGood;92;206;imageintranet;;415
28273;2000-01-01 00:12:34;showItemCupboard;92;206;image;;403
28301;2000-01-01 00:12:58;showItemCupboard;92;206;sound;;305
28311;2000-01-01 00:13:06;addToFridge;92;206;soundassessments;;305
28326;2000-01-01 00:13:14;feedTamagoGood;92;206;soundassessments;;305
28350;2000-01-01 00:13:31;chat;92;206;;;
28359;2000-01-01 00:13:41;showItemCupboard;92;206;image;;403
28365;2000-01-01 00:13:44;showItemCupboard;92;206;image;;414
28375;2000-01-01 00:13:53;help;92;206;;Acces aide en ligne;
28378;2000-01-01 00:13:58;helpLink;92;206;;Licences Creative Commons;
28403;2000-01-01 00:14:27;showItemCupboard;92;206;image;;414
28409;2000-01-01 00:14:37;addToFridge;92;206;imageschoolWebsite;;414
28413;2000-01-01 00:14:38;feedTamagoGood;92;206;imageschoolWebsite;;414
28416;2000-01-01 00:14:42;showItemCupboard;92;206;printedmusic;;521
28425;2000-01-01 00:14:55;showItemCupboard;92;206;image;;406
28434;2000-01-01 00:15:03;showItemCupboard;92;206;journal;;117
28440;2000-01-01 00:15:08;showItemCupboard;92;206;sound;;338
28451;2000-01-01 00:15:23;addToFridge;92;206;soundassessments;;338
28452;2000-01-01 00:15:24;showItemFRIDGE;92;206;soundassessments;;338
28465;2000-01-01 00:15:39;chat;92;206;;;
28468;2000-01-01 00:15:45;showItemCupboard;92;206;book;;7
28480;2000-01-01 00:15:57;addToFridge;92;206;bookassessments;;7
28481;2000-01-01 00:15:58;feedTamagoGood;92;206;bookassessments;;7
28483;2000-01-01 00:16:02;showItemCupboard;92;206;book;;46
28490;2000-01-01 00:16:08;showItemCupboard;92;206;book;;7
28494;2000-01-01 00:16:13;showItemCupboard;92;206;printedmusic;;530;1

28507;2000-01-01 00:16:27;addToFridge;92;206;printedmusicintranet;;530;1

28512;2000-01-01 00:16:30;feedTamagoGood;92;206;printedmusicintranet;;530;1

28525;2000-01-01 00:16:45;showItemCupboard;92;206;image;;410
