id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
24536;2000-01-01 00:00:00;chat;79;171;;;
24541;2000-01-01 00:00:12;help;79;171;;Acces aide en ligne;
24550;2000-01-01 00:00:30;showItemCupboard;79;171;journal;;117
24565;2000-01-01 00:01:10;addToFridge;79;171;journaloral;;117
24568;2000-01-01 00:01:14;tuto;79;171;;;
24597;2000-01-01 00:02:14;showItemCupboard;79;171;journal;;113
24601;2000-01-01 00:02:25;help;79;171;;Acces aide en ligne;
24604;2000-01-01 00:02:36;helpLink;79;171;;Synthese exception pedagogique - Livres, Periodiqu;
24626;2000-01-01 00:03:23;addToFridge;79;171;journalassessments;;113
24635;2000-01-01 00:03:35;addToFridge;79;171;soundprojection;;301
24638;2000-01-01 00:03:37;showItemCupboard;79;171;sound;;313
24643;2000-01-01 00:03:40;showItemFRIDGE;79;171;soundprojection;;301
24651;2000-01-01 00:03:56;feedTamagoGood;79;171;journalassessments;;113
24666;2000-01-01 00:04:25;feedTamagoGood;79;171;soundprojection;;301
24670;2000-01-01 00:04:30;help;79;171;;Acces aide en ligne;
24672;2000-01-01 00:04:32;helpLink;79;171;;Synthese exception pedagogique - Enregistrements v;
24680;2000-01-01 00:04:40;helpLink;79;171;;Synthese exception pedagogique - Enregistrements a;
24710;2000-01-01 00:05:55;showItemCupboard;79;171;sound;;313
24717;2000-01-01 00:06:05;addToFridge;79;171;soundprojection;;313
24722;2000-01-01 00:06:08;feedTamagoBad;79;171;soundprojection;;313
24738;2000-01-01 00:06:38;chat;79;171;;;
24743;2000-01-01 00:06:49;showItemLEVEL;79;171;journalassessments;;113
24747;2000-01-01 00:06:56;showItemLEVEL;79;171;journalassessments;;113
24750;2000-01-01 00:06:59;showItemLEVEL;79;171;soundprojection;;301
24753;2000-01-01 00:07:03;showItemLEVEL;79;171;soundprojection;;301
24754;2000-01-01 00:07:07;showItemLEVEL;79;171;soundprojection;;313
