id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
15252;2000-01-01 00:00:00;showItemCupboard;52;69;journal;;105
15254;2000-01-01 00:00:25;showItemCupboard;52;69;journal;;105
15255;2000-01-01 00:00:47;showItemCupboard;52;69;journal;;105
15257;2000-01-01 00:01:07;addToFridge;52;69;journaloral;;105
15258;2000-01-01 00:01:18;showItemFRIDGE;52;69;bookprintedCopies;;3
15260;2000-01-01 00:01:36;showItemCupboard;52;69;journal;;108
15261;2000-01-01 00:01:39;tuto;52;69;;;
15264;2000-01-01 00:02:28;chat;52;69;;;
15265;2000-01-01 00:02:36;showItemFRIDGE;52;69;journaloral;;105
15266;2000-01-01 00:02:50;showItemFRIDGE;52;69;bookprintedCopies;;3
15268;2000-01-01 00:03:05;chat;52;69;;;
15269;2000-01-01 00:03:09;chat;52;69;;;
15271;2000-01-01 00:03:12;tuto;52;69;;;
15272;2000-01-01 00:03:22;showItemCupboard;52;69;book;;41
15274;2000-01-01 00:03:33;chat;52;69;;;
15275;2000-01-01 00:03:46;chat;52;69;;;
15278;2000-01-01 00:04:16;chat;52;69;;;
15279;2000-01-01 00:04:56;chat;52;69;;;
15280;2000-01-01 00:05:01;help;52;69;;Acces aide en ligne;
15281;2000-01-01 00:05:14;helpLink;52;69;;Synthese exception pedagogique - Livres, Periodiqu;
15283;2000-01-01 00:06:14;help;52;69;;Acces aide en ligne;
15285;2000-01-01 00:06:52;chat;52;69;;;
15286;2000-01-01 00:07:27;chat;52;69;;;
15290;2000-01-01 00:08:30;chat;52;69;;;
15292;2000-01-01 00:09:00;chat;52;69;;;
15293;2000-01-01 00:09:26;chat;52;69;;;
15298;2000-01-01 00:10:13;chat;52;69;;;
15304;2000-01-01 00:10:45;chat;52;69;;;
15305;2000-01-01 00:10:52;chat;52;69;;;
15307;2000-01-01 00:11:02;showItemCupboard;52;69;journal;;117
15308;2000-01-01 00:11:05;showItemCupboard;52;69;book;;41
15310;2000-01-01 00:11:33;showItemFRIDGE;52;69;bookprintedCopies;;34
15312;2000-01-01 00:11:55;showItemFRIDGE;52;69;bookprintedCopies;;34
15314;2000-01-01 00:12:12;showItemFRIDGE;52;69;bookprintedCopies;;3
15317;2000-01-01 00:12:23;help;52;69;;Acces aide en ligne;
15320;2000-01-01 00:12:49;showItemFRIDGE;52;69;bookprintedCopies;;34
15322;2000-01-01 00:13:41;showItemFRIDGE;52;69;bookoral;;48
15324;2000-01-01 00:14:22;chat;52;69;;;
15325;2000-01-01 00:14:23;showItemFRIDGE;52;69;bookoral;;48
15327;2000-01-01 00:14:42;chat;52;69;;;
15328;2000-01-01 00:14:52;showItemFRIDGE;52;69;bookprintedCopies;;34
15329;2000-01-01 00:15:03;showItemFRIDGE;52;69;bookprintedCopies;;34
15330;2000-01-01 00:15:20;chat;52;69;;;
15332;2000-01-01 00:15:28;chat;52;69;;;
15333;2000-01-01 00:16:09;chat;52;69;;;
15334;2000-01-01 00:16:20;showItemFRIDGE;52;69;bookoral;;48
15336;2000-01-01 00:16:36;chat;52;69;;;
15337;2000-01-01 00:16:47;showItemFRIDGE;52;69;bookoral;;48
15338;2000-01-01 00:17:05;chat;52;69;;;
15340;2000-01-01 00:17:34;showItemFRIDGE;52;69;bookoral;;48
15341;2000-01-01 00:17:48;showItemFRIDGE;52;69;journaloral;;105
15342;2000-01-01 00:17:59;showItemFRIDGE;52;69;bookoral;;48
15344;2000-01-01 00:19:13;chat;52;69;;;
15346;2000-01-01 00:19:30;chat;52;69;;;
15349;2000-01-01 00:19:53;feedTamagoGood;52;69;journaloral;;105
15351;2000-01-01 00:20:07;showItemTAMAGO;52;69;bookprintedCopies;;34
15353;2000-01-01 00:20:26;chat;52;69;;;
15354;2000-01-01 00:20:29;chat;52;69;;;
15356;2000-01-01 00:20:39;chat;52;69;;;
15357;2000-01-01 00:20:51;showItemTAMAGO;52;69;bookprintedCopies;;34
15360;2000-01-01 00:21:32;chat;52;69;;;
15361;2000-01-01 00:21:38;chat;52;69;;;
15362;2000-01-01 00:21:41;chat;52;69;;;
15363;2000-01-01 00:21:44;showItemCupboard;52;69;journal;;119
15364;2000-01-01 00:21:59;showItemTAMAGO;52;69;journaloral;;105
15367;2000-01-01 00:22:44;chat;52;69;;;
15369;2000-01-01 00:22:48;showItemCupboard;52;69;journal;;119
15370;2000-01-01 00:22:58;showItemCupboard;52;69;journal;;113
15371;2000-01-01 00:23:04;showItemCupboard;52;69;journal;;119
15373;2000-01-01 00:23:30;addToFridge;52;69;journaloral;;119
15374;2000-01-01 00:23:33;showItemFRIDGE;52;69;journaloral;;119
15377;2000-01-01 00:23:55;chat;52;69;;;
15379;2000-01-01 00:24:07;chat;52;69;;;
15380;2000-01-01 00:24:24;showItemTAMAGO;52;69;journaloral;;105
15383;2000-01-01 00:24:50;showItemFRIDGE;52;69;bookprojection;;43
15385;2000-01-01 00:25:07;showItemFRIDGE;52;69;journaloral;;108
15387;2000-01-01 00:25:15;showItemFRIDGE;52;69;journaloral;;119
15388;2000-01-01 00:25:27;showItemCupboard;52;69;book;;34
15391;2000-01-01 00:25:36;showItemCupboard;52;69;book;;42
15392;2000-01-01 00:25:58;addToFridge;52;69;bookoral;;42
15394;2000-01-01 00:26:15;showItemFRIDGE;52;69;journaloral;;119
15396;2000-01-01 00:26:29;chat;52;69;;;
15397;2000-01-01 00:26:34;feedTamagoGood;52;69;journaloral;;119
15400;2000-01-01 00:26:49;chat;52;69;;;
15401;2000-01-01 00:26:59;showItemCupboard;52;69;sound;;337
15403;2000-01-01 00:27:04;help;52;69;;Acces aide en ligne;
15404;2000-01-01 00:27:07;helpLink;52;69;;Synthese exception pedagogique - Enregistrements a;
15406;2000-01-01 00:27:37;showItemCupboard;52;69;sound;;313
15408;2000-01-01 00:28:13;showItemCupboard;52;69;sound;;313
15410;2000-01-01 00:28:34;addToFridge;52;69;soundprojection;;313
15411;2000-01-01 00:28:36;showItemCupboard;52;69;sound;;337
15412;2000-01-01 00:28:39;showItemCupboard;52;69;sound;;337
15414;2000-01-01 00:28:42;showItemCupboard;52;69;sound;;309
15415;2000-01-01 00:28:46;showItemCupboard;52;69;sound;;337
15417;2000-01-01 00:29:01;showItemCupboard;52;69;sound;;337
15420;2000-01-01 00:29:15;showItemFRIDGE;52;69;bookassessments;;47
15421;2000-01-01 00:29:25;chat;52;69;;;
15422;2000-01-01 00:29:29;chat;52;69;;;
15423;2000-01-01 00:29:32;showItemCupboard;52;69;sound;;310
15425;2000-01-01 00:30:02;showItemCupboard;52;69;sound;;309
15426;2000-01-01 00:30:08;showItemCupboard;52;69;sound;;303
15428;2000-01-01 00:30:26;showItemCupboard;52;69;sound;;337
15429;2000-01-01 00:30:36;showItemCupboard;52;69;sound;;309
15430;2000-01-01 00:30:49;chat;52;69;;;
15431;2000-01-01 00:30:52;showItemFRIDGE;52;69;soundprojection;;313
15433;2000-01-01 00:30:55;showItemFRIDGE;52;69;soundprojection;;313
15434;2000-01-01 00:31:03;showItemFRIDGE;52;69;soundprojection;;313
15436;2000-01-01 00:31:09;showItemFRIDGE;52;69;soundprojection;;313
15437;2000-01-01 00:31:13;showItemCupboard;52;69;journal;;105
15438;2000-01-01 00:31:16;showItemCupboard;52;69;sound;;309
15439;2000-01-01 00:31:21;showItemCupboard;52;69;sound;;303
15441;2000-01-01 00:31:32;addToFridge;52;69;soundprojection;;303
15443;2000-01-01 00:31:38;chat;52;69;;;
15446;2000-01-01 00:32:08;feedTamagoBad;52;69;soundprojection;;313
15448;2000-01-01 00:32:13;feedTamagoBad;52;69;soundprojection;;303
15450;2000-01-01 00:32:22;chat;52;69;;;
15452;2000-01-01 00:32:38;chat;52;69;;;
15454;2000-01-01 00:32:42;chat;52;69;;;
15455;2000-01-01 00:32:58;chat;52;69;;;
15458;2000-01-01 00:33:49;chat;52;69;;;
15459;2000-01-01 00:33:53;showItemCupboard;52;69;sound;;337
15462;2000-01-01 00:34:14;addToFridge;52;69;soundprojection;;337
15463;2000-01-01 00:34:17;showItemCupboard;52;69;book;;35
15466;2000-01-01 00:34:38;showItemCupboard;52;69;book;;35
15467;2000-01-01 00:35:00;addToFridge;52;69;bookprojection;;35
15468;2000-01-01 00:35:05;showItemCupboard;52;69;journal;;105
15469;2000-01-01 00:35:08;showItemCupboard;52;69;sound;;303
15470;2000-01-01 00:35:11;showItemCupboard;52;69;sound;;337
15471;2000-01-01 00:35:15;showItemCupboard;52;69;sound;;303
15473;2000-01-01 00:35:40;addToFridge;52;69;soundassessments;;303
15474;2000-01-01 00:35:58;showItemFRIDGE;52;69;soundassessments;;303
15476;2000-01-01 00:36:10;showItemFRIDGE;52;69;journalassessments;;121
15477;2000-01-01 00:36:23;showItemFRIDGE;52;69;bookprojection;;35
15479;2000-01-01 00:36:33;showItemFRIDGE;52;69;soundassessments;;303
15480;2000-01-01 00:36:39;removeFromFridge;52;69;soundassessments;;303
15481;2000-01-01 00:36:43;chat;52;69;;;
15482;2000-01-01 00:36:51;chat;52;69;;;
15483;2000-01-01 00:36:59;chat;52;69;;;
15485;2000-01-01 00:37:07;chat;52;69;;;
15487;2000-01-01 00:37:10;feedTamagoGood;52;69;soundprojection;;337
15488;2000-01-01 00:37:14;feedTamagoBad;52;69;bookprojection;;35
15489;2000-01-01 00:37:20;showItemFRIDGE;52;69;journalassessments;;121
15492;2000-01-01 00:37:32;chat;52;69;;;
15493;2000-01-01 00:37:46;showItemCupboard;52;69;sound;;335
15494;2000-01-01 00:37:58;showItemCupboard;52;69;book;;24
15498;2000-01-01 00:38:20;addToFridge;52;69;bookprojection;;24
15500;2000-01-01 00:38:28;showItemCupboard;52;69;book;;45
15502;2000-01-01 00:38:39;showItemCupboard;52;69;book;;45
15504;2000-01-01 00:38:48;showItemCupboard;52;69;book;;45
15505;2000-01-01 00:38:52;showItemCupboard;52;69;journal;;128
15508;2000-01-01 00:39:20;addToFridge;52;69;journalprintedCopies;;128
15510;2000-01-01 00:39:26;showItemCupboard;52;69;sound;;311
