id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
17198;2000-01-01 00:00:00;chat;56;107;;;
17199;2000-01-01 00:00:14;showItemCupboard;56;107;book;;34
17201;2000-01-01 00:01:20;addToFridge;56;107;journaloral;;108
17204;2000-01-01 00:02:03;feedTamagoGood;56;107;journaloral;;108
17206;2000-01-01 00:02:41;chat;56;107;;;
17208;2000-01-01 00:02:58;addToFridge;56;107;bookprojection;;1
17209;2000-01-01 00:03:02;feedTamagoBad;56;107;bookprojection;;1
17210;2000-01-01 00:03:21;chat;56;107;;;
17211;2000-01-01 00:03:28;help;56;107;;Acces aide en ligne;
17212;2000-01-01 00:03:35;helpLink;56;107;;Synthese exception pedagogique - Livres, Periodiqu;
17213;2000-01-01 00:04:32;addToFridge;56;107;bookprintedCopies;;43
17214;2000-01-01 00:04:35;feedTamagoGood;56;107;bookprintedCopies;;43
17215;2000-01-01 00:04:54;chat;56;107;;;
17217;2000-01-01 00:05:25;showItemSTOMACH;56;107;journalprojection;;117
17220;2000-01-01 00:05:57;showItemCupboard;56;107;book;;3
17222;2000-01-01 00:06:16;addToFridge;56;107;bookprintedCopies;;3
17223;2000-01-01 00:06:20;feedTamagoGood;56;107;bookprintedCopies;;3
17224;2000-01-01 00:06:29;chat;56;107;;;
17225;2000-01-01 00:06:39;chat;56;107;;;
17227;2000-01-01 00:07:17;showItemCupboard;56;107;book;;42
17231;2000-01-01 00:07:56;showItemCupboard;56;107;book;;47
17233;2000-01-01 00:08:09;addToFridge;56;107;bookassessments;;47
17235;2000-01-01 00:08:34;chat;56;107;;;
17236;2000-01-01 00:09:01;addToFridge;56;107;soundprojection;;303
17237;2000-01-01 00:09:29;chat;56;107;;;
17238;2000-01-01 00:09:36;feedTamagoGood;56;107;bookassessments;;47
17239;2000-01-01 00:10:01;showItemCupboard;56;107;book;;35
17240;2000-01-01 00:10:17;addToFridge;56;107;bookprojection;;46
17241;2000-01-01 00:10:31;help;56;107;;Acces aide en ligne;
17242;2000-01-01 00:10:35;helpLink;56;107;;Synthese exception pedagogique - Images;
17245;2000-01-01 00:11:17;feedTamagoBad;56;107;bookprojection;;46
17247;2000-01-01 00:11:38;chat;56;107;;;
17248;2000-01-01 00:11:45;feedTamagoBad;56;107;soundprojection;;303
17251;2000-01-01 00:11:55;chat;56;107;;;
17252;2000-01-01 00:12:21;showItemCupboard;56;107;book;;1
17254;2000-01-01 00:12:26;showItemCupboard;56;107;book;;1
17256;2000-01-01 00:12:38;showItemCupboard;56;107;book;;45
17257;2000-01-01 00:12:46;addToFridge;56;107;bookprintedCopies;;45
17259;2000-01-01 00:12:49;feedTamagoGood;56;107;bookprintedCopies;;45
17263;2000-01-01 00:13:50;chat;56;107;;;
17265;2000-01-01 00:14:09;chat;56;107;;;
17266;2000-01-01 00:14:17;showItemCupboard;56;107;book;;1
17268;2000-01-01 00:14:26;addToFridge;56;107;bookphotocopy;;1
17270;2000-01-01 00:14:32;feedTamagoGood;56;107;bookphotocopy;;1
17271;2000-01-01 00:14:44;chat;56;107;;;
17273;2000-01-01 00:15:02;addToFridge;56;107;bookprintedCopies;;45
17274;2000-01-01 00:15:05;feedTamagoGood;56;107;bookprintedCopies;;45
17276;2000-01-01 00:15:30;addToFridge;56;107;bookprintedCopies;;45
17277;2000-01-01 00:15:32;feedTamagoGood;56;107;bookprintedCopies;;45
17279;2000-01-01 00:15:48;showItemCupboard;56;107;sound;;300
17280;2000-01-01 00:15:52;showItemCupboard;56;107;sound;;335
17282;2000-01-01 00:16:11;chat;56;107;;;
17283;2000-01-01 00:16:25;addToFridge;56;107;journalprintedCopies;;113
17284;2000-01-01 00:16:27;feedTamagoGood;56;107;journalprintedCopies;;113
17286;2000-01-01 00:16:42;chat;56;107;;;
17289;2000-01-01 00:17:05;addToFridge;56;107;printedmusicprintedCopies;;519
17290;2000-01-01 00:17:11;feedTamagoBad;56;107;printedmusicprintedCopies;;519
17292;2000-01-01 00:17:24;addToFridge;56;107;imageprojection;;401
17293;2000-01-01 00:17:26;feedTamagoGood;56;107;imageprojection;;401
17294;2000-01-01 00:17:36;addToFridge;56;107;imageprojection;;401
17295;2000-01-01 00:17:38;feedTamagoGood;56;107;imageprojection;;401
17297;2000-01-01 00:17:46;addToFridge;56;107;imageprojection;;401
17298;2000-01-01 00:17:49;feedTamagoBad;56;107;imageprojection;;401
17301;2000-01-01 00:18:17;showItemCupboard;56;107;book;;2
17303;2000-01-01 00:18:26;showItemCupboard;56;107;sound;;303
17304;2000-01-01 00:18:34;addToFridge;56;107;soundprojection;;303
17305;2000-01-01 00:18:37;feedTamagoBad;56;107;soundprojection;;303
17310;2000-01-01 00:19:16;chat;56;107;;;
17313;2000-01-01 00:20:15;help;56;107;;Acces aide en ligne;
17314;2000-01-01 00:20:21;helpLink;56;107;;Synthese exception pedagogique - Enregistrements a;
17320;2000-01-01 00:21:04;chat;56;107;;;
17321;2000-01-01 00:21:23;addToFridge;56;107;imageprojection;;405
17323;2000-01-01 00:21:25;showItemFRIDGE;56;107;imageprojection;;405
17324;2000-01-01 00:21:34;feedTamagoGood;56;107;imageprojection;;405
17325;2000-01-01 00:21:40;showItemCupboard;56;107;image;;403
17327;2000-01-01 00:21:47;showItemCupboard;56;107;image;;415
17328;2000-01-01 00:21:56;addToFridge;56;107;imageprojection;;415
17329;2000-01-01 00:21:59;feedTamagoGood;56;107;imageprojection;;415
