id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
18488;2000-01-01 00:00:00;showItemCupboard;61;122;book;;43
18496;2000-01-01 00:00:28;tuto;61;122;;;
18501;2000-01-01 00:00:45;help;61;122;;Acces aide en ligne;
18505;2000-01-01 00:00:55;helpLink;61;122;;Droit d'auteur et exception pedagogique;
18534;2000-01-01 00:03:12;helpLink;61;122;;Synthese exception pedagogique - Livres, Periodiqu;
18545;2000-01-01 00:04:19;showItemCupboard;61;122;book;;43
18555;2000-01-01 00:04:43;addToFridge;61;122;bookprintedCopies;;43
18559;2000-01-01 00:04:54;showItemCupboard;61;122;book;;42
18567;2000-01-01 00:05:20;showItemCupboard;61;122;book;;42
18575;2000-01-01 00:05:38;showItemCupboard;61;122;book;;42
18582;2000-01-01 00:05:55;showItemCupboard;61;122;book;;34
18590;2000-01-01 00:06:16;showItemCupboard;61;122;book;;43
18603;2000-01-01 00:06:41;addToFridge;61;122;bookprintedCopies;;43
18611;2000-01-01 00:06:58;feedTamagoGood;61;122;bookprintedCopies;;43
18615;2000-01-01 00:07:09;feedTamagoGood;61;122;bookprintedCopies;;43
18618;2000-01-01 00:07:15;showItemFRIDGE;61;122;bookprintedCopies;;3
18631;2000-01-01 00:07:51;showItemCupboard;61;122;book;;45
18637;2000-01-01 00:08:15;addToFridge;61;122;bookprintedCopies;;45
18644;2000-01-01 00:08:19;feedTamagoGood;61;122;bookprintedCopies;;45
18647;2000-01-01 00:08:25;showItemCupboard;61;122;book;;24
18653;2000-01-01 00:08:37;showItemCupboard;61;122;journal;;128
18667;2000-01-01 00:09:01;showItemCupboard;61;122;book;;45
18674;2000-01-01 00:09:15;addToFridge;61;122;bookassessments;;45
18678;2000-01-01 00:09:17;feedTamagoGood;61;122;bookassessments;;45
18688;2000-01-01 00:09:35;showItemCupboard;61;122;printedmusic;;519
18694;2000-01-01 00:09:56;showItemCupboard;61;122;printedmusic;;519
18702;2000-01-01 00:10:17;addToFridge;61;122;printedmusicphotocopy;;519
18704;2000-01-01 00:10:20;feedTamagoBad;61;122;printedmusicphotocopy;;519
18709;2000-01-01 00:10:30;showItemCupboard;61;122;printedmusic;;525
18715;2000-01-01 00:10:44;showItemCupboard;61;122;book;;43
18722;2000-01-01 00:10:59;showItemCupboard;61;122;journal;;128
18728;2000-01-01 00:11:18;addToFridge;61;122;journalprintedCopies;;128
18729;2000-01-01 00:11:21;feedTamagoBad;61;122;journalprintedCopies;;128
18735;2000-01-01 00:11:35;help;61;122;;Acces aide en ligne;
18738;2000-01-01 00:11:42;helpLink;61;122;;Synthese exception pedagogique - Enregistrements a;
18765;2000-01-01 00:13:16;showItemCupboard;61;122;sound;;309
18771;2000-01-01 00:13:34;addToFridge;61;122;soundprojection;;309
18773;2000-01-01 00:13:36;showItemCupboard;61;122;sound;;303
18779;2000-01-01 00:13:49;showItemCupboard;61;122;sound;;305
18785;2000-01-01 00:14:04;addToFridge;61;122;soundprojection;;305
18787;2000-01-01 00:14:06;feedTamagoGood;61;122;soundprojection;;305
18790;2000-01-01 00:14:10;feedTamagoGood;61;122;soundprojection;;309
18794;2000-01-01 00:14:16;showItemCupboard;61;122;sound;;312
18801;2000-01-01 00:14:27;showItemCupboard;61;122;sound;;333
18812;2000-01-01 00:14:53;addToFridge;61;122;soundprojection;;333
18814;2000-01-01 00:15:02;showItemCupboard;61;122;sound;;333
18820;2000-01-01 00:15:13;addToFridge;61;122;soundintranet;;333
18821;2000-01-01 00:15:14;showItemFRIDGE;61;122;soundintranet;;333
18826;2000-01-01 00:15:26;feedTamagoGood;61;122;soundintranet;;333
18827;2000-01-01 00:15:30;feedTamagoGood;61;122;soundprojection;;333
