id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
15833;2000-01-01 00:00:00;showItemCupboard;53;98;journal;;111
15840;2000-01-01 00:00:24;addToFridge;53;98;journalprintedCopies;;111
15854;2000-01-01 00:01:03;showItemCupboard;53;98;book;;3
15861;2000-01-01 00:01:20;addToFridge;53;98;bookprintedCopies;;3
15863;2000-01-01 00:01:29;showItemFRIDGE;53;98;bookoral;;1
15866;2000-01-01 00:01:44;feedTamagoGood;53;98;bookprintedCopies;;3
15870;2000-01-01 00:01:55;showItemCupboard;53;98;book;;42
15876;2000-01-01 00:02:13;addToFridge;53;98;bookoral;;42
15879;2000-01-01 00:02:17;feedTamagoGood;53;98;journalprintedCopies;;111
15881;2000-01-01 00:02:22;showItemCupboard;53;98;journal;;119
15885;2000-01-01 00:02:37;addToFridge;53;98;journalprojection;;119
15886;2000-01-01 00:02:41;feedTamagoGood;53;98;bookoral;;42
15890;2000-01-01 00:02:48;feedTamagoBad;53;98;journalprojection;;119
15897;2000-01-01 00:03:04;showItemCupboard;53;98;journal;;105
15903;2000-01-01 00:03:14;showItemCupboard;53;98;book;;48
15908;2000-01-01 00:03:32;addToFridge;53;98;bookprojection;;48
15911;2000-01-01 00:03:33;showItemCupboard;53;98;journal;;108
15922;2000-01-01 00:03:57;showItemCupboard;53;98;journal;;113
15929;2000-01-01 00:04:13;addToFridge;53;98;journalprintedCopies;;113
15930;2000-01-01 00:04:16;feedTamagoGood;53;98;journalprintedCopies;;113
15936;2000-01-01 00:04:19;showItemCupboard;53;98;book;;35
15945;2000-01-01 00:04:40;addToFridge;53;98;bookassessments;;35
15950;2000-01-01 00:04:50;feedTamagoBad;53;98;bookassessments;;35
15951;2000-01-01 00:04:58;showItemCupboard;53;98;sound;;337
15958;2000-01-01 00:05:09;addToFridge;53;98;soundprojection;;337
15963;2000-01-01 00:05:11;feedTamagoGood;53;98;soundprojection;;337
15965;2000-01-01 00:05:21;showItemCupboard;53;98;sound;;303
15971;2000-01-01 00:05:30;addToFridge;53;98;soundprojection;;303
15978;2000-01-01 00:05:37;feedTamagoBad;53;98;soundprojection;;303
15981;2000-01-01 00:05:45;showItemCupboard;53;98;journal;;121
