id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
26774;2000-01-01 00:00:00;addToFridge;87;198;journaloral;;105
26775;2000-01-01 00:00:06;feedTamagoGood;87;198;journaloral;;105
26781;2000-01-01 00:01:27;addToFridge;87;198;bookoral;;3
26782;2000-01-01 00:01:30;feedTamagoGood;87;198;bookoral;;3
26785;2000-01-01 00:01:35;showItemCupboard;87;198;book;;41
26788;2000-01-01 00:01:48;addToFridge;87;198;bookoral;;41
26789;2000-01-01 00:01:51;feedTamagoGood;87;198;bookoral;;41
26801;2000-01-01 00:03:40;addToFridge;87;198;bookoral;;1
26810;2000-01-01 00:04:12;showItemCupboard;87;198;book;;43
26811;2000-01-01 00:04:27;addToFridge;87;198;bookprintedCopies;;43
26813;2000-01-01 00:04:29;feedTamagoGood;87;198;bookprintedCopies;;43
26816;2000-01-01 00:04:40;feedTamagoGood;87;198;bookoral;;1
26830;2000-01-01 00:05:27;showItemCupboard;87;198;sound;;307
26867;2000-01-01 00:09:11;chat;87;198;;;
26885;2000-01-01 00:09:47;addToFridge;87;198;soundprojection;;307
26887;2000-01-01 00:09:50;feedTamagoGood;87;198;soundprojection;;307
26892;2000-01-01 00:10:02;chat;87;198;;;
26896;2000-01-01 00:10:11;showItemCupboard;87;198;sound;;338
26901;2000-01-01 00:10:46;chat;87;198;;;
26905;2000-01-01 00:10:56;showItemCupboard;87;198;book;;45
26918;2000-01-01 00:11:37;showItemCupboard;87;198;book;;45
26923;2000-01-01 00:11:56;addToFridge;87;198;bookprintedCopies;;45
26924;2000-01-01 00:11:59;feedTamagoGood;87;198;bookprintedCopies;;45
26927;2000-01-01 00:12:14;showItemCupboard;87;198;sound;;311
26941;2000-01-01 00:12:57;showItemCupboard;87;198;sound;;302
26955;2000-01-01 00:13:33;showItemCupboard;87;198;sound;;338
26983;2000-01-01 00:14:50;addToFridge;87;198;soundprojection;;338
26986;2000-01-01 00:14:58;feedTamagoGood;87;198;soundprojection;;338
26990;2000-01-01 00:15:14;showItemCupboard;87;198;book;;24
27015;2000-01-01 00:16:19;chat;87;198;;;
27022;2000-01-01 00:16:30;showItemCupboard;87;198;book;;1
27038;2000-01-01 00:17:14;chat;87;198;;;
27044;2000-01-01 00:17:30;showItemCupboard;87;198;sound;;300
27055;2000-01-01 00:17:53;showItemCupboard;87;198;sound;;300
27066;2000-01-01 00:18:12;chat;87;198;;;
27068;2000-01-01 00:18:17;showItemCupboard;87;198;book;;45
27078;2000-01-01 00:18:34;addToFridge;87;198;bookprintedCopies;;45
27079;2000-01-01 00:18:36;feedTamagoGood;87;198;bookprintedCopies;;45
27091;2000-01-01 00:19:01;chat;87;198;;;
27097;2000-01-01 00:19:15;chat;87;198;;;
27099;2000-01-01 00:19:18;showItemCupboard;87;198;printedmusic;;534;0

27121;2000-01-01 00:20:22;chat;87;198;;;
27125;2000-01-01 00:20:30;showItemFRIDGE;87;198;printedmusicprojection;;502
27142;2000-01-01 00:21:15;showItemCupboard;87;198;image;;415
27163;2000-01-01 00:21:54;help;87;198;;Acces aide en ligne;
27166;2000-01-01 00:22:11;showItemTAMAGO;87;198;printedmusicprojection;;534;1

27170;2000-01-01 00:22:31;chat;87;198;;;
