id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
36638;2000-01-01 00:21:11;addToFridge;122;264;soundprojection;;307
36641;2000-01-01 00:21:14;feedTamagoGood;122;264;soundprojection;;307
36646;2000-01-01 00:21:28;showItemCupboard;122;264;image;;404
36649;2000-01-01 00:21:38;showItemCupboard;122;264;printedmusic;;525
36653;2000-01-01 00:21:47;showItemCupboard;122;264;book;;43
36658;2000-01-01 00:22:02;addToFridge;122;264;bookassessments;;43
36660;2000-01-01 00:22:06;showItemFRIDGE;122;264;bookassessments;;43
36662;2000-01-01 00:22:10;feedTamagoGood;122;264;bookassessments;;43
36666;2000-01-01 00:22:17;showItemCupboard;122;264;sound;;310
36677;2000-01-01 00:22:38;showItemCupboard;122;264;video;;223
36680;2000-01-01 00:22:50;showItemCupboard;122;264;book;;10
36682;2000-01-01 00:22:54;showItemCupboard;122;264;book;;43
36686;2000-01-01 00:23:02;addToFridge;122;264;bookschoolWebsite;;43
36687;2000-01-01 00:23:04;feedTamagoGood;122;264;bookschoolWebsite;;43
36689;2000-01-01 00:23:10;showItemCupboard;122;264;printedmusic;;529
36693;2000-01-01 00:23:16;showItemCupboard;122;264;printedmusic;;521
36696;2000-01-01 00:23:22;showItemCupboard;122;264;sound;;300
36699;2000-01-01 00:23:26;showItemCupboard;122;264;sound;;300
36701;2000-01-01 00:23:35;addToFridge;122;264;soundintranet;;300
36703;2000-01-01 00:23:37;feedTamagoBad;122;264;soundintranet;;300
36710;2000-01-01 00:23:56;showItemCupboard;122;264;book;;34
36715;2000-01-01 00:24:09;addToFridge;122;264;bookassessments;;34
36716;2000-01-01 00:24:11;feedTamagoBad;122;264;bookassessments;;34
36727;2000-01-01 00:24:42;showItemCupboard;122;264;sound;;314
36731;2000-01-01 00:24:45;showItemCupboard;122;264;sound;;306
36735;2000-01-01 00:24:58;showItemCupboard;122;264;video;;211
36742;2000-01-01 00:25:14;addToFridge;122;264;bookassessments;;43
36743;2000-01-01 00:25:15;feedTamagoGood;122;264;bookassessments;;43
36748;2000-01-01 00:25:22;showItemCupboard;122;264;sound;;315
36752;2000-01-01 00:25:28;addToFridge;122;264;soundintranet;;315
36754;2000-01-01 00:25:30;feedTamagoGood;122;264;soundintranet;;315
36756;2000-01-01 00:25:40;showItemCupboard;122;264;journal;;120
36766;2000-01-01 00:26:03;addToFridge;122;264;imageschoolWebsite;;410
36768;2000-01-01 00:26:05;showItemFRIDGE;122;264;imageschoolWebsite;;410
36771;2000-01-01 00:26:08;feedTamagoGood;122;264;imageschoolWebsite;;410
36774;2000-01-01 00:26:14;showItemCupboard;122;264;book;;7
36776;2000-01-01 00:26:16;showItemCupboard;122;264;book;;44
