id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
19687;2000-01-01 00:00:00;addToFridge;63;131;videoassessments;;231
19718;2000-01-01 00:01:06;chat;63;131;;;
19721;2000-01-01 00:01:12;showItemCupboard;63;131;journal;;110
19740;2000-01-01 00:01:46;help;63;131;;Acces aide en ligne;
19745;2000-01-01 00:01:55;tuto;63;131;;;
19760;2000-01-01 00:02:20;showItemCupboard;63;131;video;;227
19780;2000-01-01 00:02:55;showItemCupboard;63;131;video;;227
19802;2000-01-01 00:03:30;chat;63;131;;;
19825;2000-01-01 00:04:26;addToFridge;63;131;imageassessments;;405
19840;2000-01-01 00:05:06;showItemCupboard;63;131;video;;204
19844;2000-01-01 00:05:13;showItemCupboard;63;131;video;;200
19854;2000-01-01 00:05:31;addToFridge;63;131;videointranet;;204
19892;2000-01-01 00:06:43;addToFridge;63;131;imageschoolWebsite;;414
19901;2000-01-01 00:07:00;chat;63;131;;;
19904;2000-01-01 00:07:11;chat;63;131;;;
19917;2000-01-01 00:07:37;chat;63;131;;;
19970;2000-01-01 00:09:05;chat;63;131;;;
19980;2000-01-01 00:09:17;showItemCupboard;63;131;sound;;334
19992;2000-01-01 00:09:33;addToFridge;63;131;videointranet;;206
20007;2000-01-01 00:10:05;addToFridge;63;131;bookphotocopy;;42
20029;2000-01-01 00:11:28;showItemCupboard;63;131;book;;4
20040;2000-01-01 00:12:04;addToFridge;63;131;imageschoolWebsite;;410
20042;2000-01-01 00:12:08;showItemCupboard;63;131;printedmusic;;526
20051;2000-01-01 00:12:55;showItemCupboard;63;131;sound;;334
20058;2000-01-01 00:13:49;showItemSTOMACH;63;131;bookintranet;;44
20060;2000-01-01 00:13:51;showItemSTOMACH;63;131;imageintranet;;405
20062;2000-01-01 00:13:55;showItemSTOMACH;63;131;journalintranet;;15
20063;2000-01-01 00:13:58;showItemSTOMACH;63;131;journalprintedCopies;;100
20068;2000-01-01 00:14:03;showItemSTOMACH;63;131;journalprintedCopies;;129
20072;2000-01-01 00:14:26;tuto;63;131;;;
20157;2000-01-01 00:20:19;chat;63;131;;;
20162;2000-01-01 00:20:37;addToFridge;63;131;printedmusicphotocopy;;500
20163;2000-01-01 00:20:43;showItemFRIDGE;63;131;printedmusicphotocopy;;500
20164;2000-01-01 00:20:47;feedTamagoBad;63;131;printedmusicphotocopy;;500
20170;2000-01-01 00:21:31;addToFridge;63;131;videointranet;;221
20172;2000-01-01 00:21:39;feedTamagoBad;63;131;videointranet;;221
20173;2000-01-01 00:21:45;showItemCupboard;63;131;sound;;315
20177;2000-01-01 00:21:58;addToFridge;63;131;soundintranet;;315
20179;2000-01-01 00:22:00;feedTamagoGood;63;131;soundintranet;;315
20186;2000-01-01 00:22:17;showItemCupboard;63;131;book;;34
20192;2000-01-01 00:22:25;addToFridge;63;131;bookassessments;;34
20194;2000-01-01 00:22:27;feedTamagoBad;63;131;bookassessments;;34
20196;2000-01-01 00:22:36;showItemCupboard;63;131;image;;411
20198;2000-01-01 00:22:41;addToFridge;63;131;imageintranet;;411
20199;2000-01-01 00:22:43;feedTamagoGood;63;131;imageintranet;;411
20201;2000-01-01 00:22:50;addToFridge;63;131;videoassessments;;231
20202;2000-01-01 00:22:52;feedTamagoBad;63;131;videoassessments;;231
20215;2000-01-01 00:23:15;showItemCupboard;63;131;image;;406
20218;2000-01-01 00:23:25;addToFridge;63;131;imageassessments;;406
20220;2000-01-01 00:23:27;feedTamagoGood;63;131;imageassessments;;406
20225;2000-01-01 00:23:34;showItemCupboard;63;131;journal;;124
20229;2000-01-01 00:23:46;addToFridge;63;131;journalassessments;;124
20231;2000-01-01 00:23:48;feedTamagoGood;63;131;journalassessments;;124
20235;2000-01-01 00:23:58;chat;63;131;;;
20239;2000-01-01 00:24:06;showItemCupboard;63;131;journal;;13
20244;2000-01-01 00:24:22;addToFridge;63;131;journalintranet;;13
20246;2000-01-01 00:24:23;feedTamagoBad;63;131;journalintranet;;13
20255;2000-01-01 00:24:48;showItemCupboard;63;131;video;;211
20257;2000-01-01 00:24:57;addToFridge;63;131;videoassessments;;211
20260;2000-01-01 00:24:59;feedTamagoBad;63;131;videoassessments;;211
20262;2000-01-01 00:25:06;addToFridge;63;131;printedmusicassessments;;516
20263;2000-01-01 00:25:07;feedTamagoBad;63;131;printedmusicassessments;;516
20265;2000-01-01 00:25:15;showItemCupboard;63;131;book;;43
20266;2000-01-01 00:25:29;addToFridge;63;131;bookintranet;;43
20267;2000-01-01 00:25:31;feedTamagoGood;63;131;bookintranet;;43
20268;2000-01-01 00:25:36;showItemCupboard;63;131;book;;5
20271;2000-01-01 00:25:47;addToFridge;63;131;bookassessments;;5
20274;2000-01-01 00:25:51;feedTamagoBad;63;131;bookassessments;;5
20277;2000-01-01 00:25:55;showItemCupboard;63;131;image;;401
20286;2000-01-01 00:26:11;addToFridge;63;131;imageassessments;;401
20289;2000-01-01 00:26:18;feedTamagoGood;63;131;imageassessments;;401
20290;2000-01-01 00:26:24;showItemCupboard;63;131;image;;402
20293;2000-01-01 00:26:32;addToFridge;63;131;imageassessments;;402
20295;2000-01-01 00:26:43;feedTamagoBad;63;131;imageassessments;;402
20297;2000-01-01 00:26:47;showItemCupboard;63;131;sound;;311
20302;2000-01-01 00:27:01;addToFridge;63;131;soundintranet;;311
20303;2000-01-01 00:27:05;feedTamagoBad;63;131;soundintranet;;311
20306;2000-01-01 00:27:26;showItemCupboard;63;131;book;;7
20309;2000-01-01 00:27:31;showItemCupboard;63;131;book;;46
20312;2000-01-01 00:27:34;showItemCupboard;63;131;book;;44
20314;2000-01-01 00:27:41;addToFridge;63;131;bookintranet;;44
20317;2000-01-01 00:27:43;feedTamagoGood;63;131;bookintranet;;44
20319;2000-01-01 00:27:46;showItemCupboard;63;131;sound;;333
20322;2000-01-01 00:27:56;addToFridge;63;131;soundassessments;;333
20325;2000-01-01 00:27:59;feedTamagoGood;63;131;soundassessments;;333
20327;2000-01-01 00:28:03;showItemCupboard;63;131;sound;;307
