id;date;actiontype;groupid;user_id;resourcetypemou;help;resource_id
14155;2000-01-01 00:00:00;showItemCupboard;49;84;journal;;107
14158;2000-01-01 00:00:25;chat;49;84;;;
14161;2000-01-01 00:00:36;chat;49;84;;;
14166;2000-01-01 00:01:42;showItemCupboard;49;84;book;;41
14169;2000-01-01 00:02:22;addToFridge;49;84;bookprojection;;41
14171;2000-01-01 00:02:34;feedTamagoBad;49;84;bookprojection;;41
14176;2000-01-01 00:03:05;showItemCupboard;49;84;book;;35
14181;2000-01-01 00:03:25;showItemCupboard;49;84;journal;;111
14183;2000-01-01 00:03:44;help;49;84;;Acces aide en ligne;
14193;2000-01-01 00:05:26;addToFridge;49;84;bookprintedCopies;;47
14194;2000-01-01 00:05:33;feedTamagoGood;49;84;bookprintedCopies;;47
14199;2000-01-01 00:05:56;showItemCupboard;49;84;book;;47
14204;2000-01-01 00:06:23;tuto;49;84;;;
14209;2000-01-01 00:06:39;showItemTAMAGO;49;84;bookprojection;;41
14212;2000-01-01 00:07:04;chat;49;84;;;
14215;2000-01-01 00:07:39;showItemCupboard;49;84;book;;41
14218;2000-01-01 00:07:55;showItemCupboard;49;84;book;;44
14227;2000-01-01 00:08:51;showItemCupboard;49;84;journal;;131
14233;2000-01-01 00:09:11;showItemCupboard;49;84;book;;45
14237;2000-01-01 00:09:26;showItemCupboard;49;84;sound;;302
14244;2000-01-01 00:10:11;showItemCupboard;49;84;journal;;101
14251;2000-01-01 00:10:36;showItemCupboard;49;84;sound;;300
14257;2000-01-01 00:11:01;showItemCupboard;49;84;book;;1
14262;2000-01-01 00:11:17;showItemCupboard;49;84;book;;45
14264;2000-01-01 00:11:23;help;49;84;;Acces aide en ligne;
14266;2000-01-01 00:11:37;helpLink;49;84;;Droit d'auteur et exception pedagogique;
14279;2000-01-01 00:14:19;helpLink;49;84;;Synthese exception pedagogique - Livres, Periodiqu;
14286;2000-01-01 00:15:14;showItemCupboard;49;84;book;;45
14288;2000-01-01 00:16:19;showItemCupboard;49;84;book;;45
14290;2000-01-01 00:16:30;showItemCupboard;49;84;book;;24
14300;2000-01-01 00:19:29;showItemCupboard;49;84;sound;;338
14305;2000-01-01 00:19:50;showItemCupboard;49;84;journal;;110
14306;2000-01-01 00:20:00;showItemCupboard;49;84;journal;;110
14307;2000-01-01 00:20:09;showItemCupboard;49;84;journal;;110
14309;2000-01-01 00:20:29;showItemCupboard;49;84;journal;;110
14311;2000-01-01 00:20:45;showItemCupboard;49;84;book;;1
14327;2000-01-01 00:22:14;showItemCupboard;49;84;journal;;128
14333;2000-01-01 00:22:39;showItemCupboard;49;84;journal;;128
14334;2000-01-01 00:22:43;showItemCupboard;49;84;journal;;128
14336;2000-01-01 00:22:53;showItemCupboard;49;84;journal;;128
14338;2000-01-01 00:23:30;addToFridge;49;84;journalphotocopy;;128
14339;2000-01-01 00:23:32;feedTamagoGood;49;84;journalphotocopy;;128
14340;2000-01-01 00:23:51;showItemCupboard;49;84;sound;;311
14357;2000-01-01 00:25:53;showItemCupboard;49;84;sound;;338
14358;2000-01-01 00:26:02;showItemCupboard;49;84;sound;;338
14360;2000-01-01 00:26:09;showItemCupboard;49;84;sound;;338
14362;2000-01-01 00:26:14;showItemCupboard;49;84;sound;;338
14366;2000-01-01 00:26:58;showItemCupboard;49;84;sound;;311
14367;2000-01-01 00:27:05;showItemCupboard;49;84;sound;;311
14370;2000-01-01 00:27:15;showItemCupboard;49;84;sound;;311
14371;2000-01-01 00:27:19;showItemCupboard;49;84;sound;;311
14374;2000-01-01 00:27:58;showItemCupboard;49;84;sound;;311
14375;2000-01-01 00:28:02;showItemTAMAGO;49;84;soundprojection;;307
14376;2000-01-01 00:28:07;showItemTAMAGO;49;84;journalphotocopy;;128
14379;2000-01-01 00:28:09;showItemTAMAGO;49;84;journalprojection;;131
14396;2000-01-01 00:29:17;showItemCupboard;49;84;book;;45
14399;2000-01-01 00:29:30;showItemCupboard;49;84;book;;45
14402;2000-01-01 00:29:34;showItemCupboard;49;84;book;;45
14405;2000-01-01 00:29:43;showItemCupboard;49;84;book;;45
14414;2000-01-01 00:30:21;showItemCupboard;49;84;sound;;338
14417;2000-01-01 00:30:24;showItemCupboard;49;84;sound;;300
14420;2000-01-01 00:30:29;showItemCupboard;49;84;sound;;338
14421;2000-01-01 00:30:39;showItemCupboard;49;84;sound;;338
14424;2000-01-01 00:30:50;showItemCupboard;49;84;sound;;338
14428;2000-01-01 00:31:02;showItemCupboard;49;84;sound;;338
14436;2000-01-01 00:31:30;showItemCupboard;49;84;sound;;338
14438;2000-01-01 00:31:35;showItemCupboard;49;84;sound;;338
14444;2000-01-01 00:31:57;showItemCupboard;49;84;printedmusic;;525
14446;2000-01-01 00:32:04;showItemCupboard;49;84;image;;415
14447;2000-01-01 00:32:17;showItemCupboard;49;84;printedmusic;;519
14450;2000-01-01 00:32:24;showItemCupboard;49;84;printedmusic;;525
14461;2000-01-01 00:33:32;showItemCupboard;49;84;printedmusic;;525
14463;2000-01-01 00:33:36;showItemCupboard;49;84;printedmusic;;525
14464;2000-01-01 00:33:39;showItemCupboard;49;84;printedmusic;;525
14465;2000-01-01 00:33:48;showItemCupboard;49;84;printedmusic;;525
14468;2000-01-01 00:33:58;showItemCupboard;49;84;printedmusic;;525
14470;2000-01-01 00:34:03;showItemCupboard;49;84;printedmusic;;525
14472;2000-01-01 00:34:08;showItemCupboard;49;84;printedmusic;;525
14480;2000-01-01 00:35:00;showItemCupboard;49;84;printedmusic;;525
14485;2000-01-01 00:35:19;addToFridge;49;84;printedmusicintranet;;525
14486;2000-01-01 00:35:22;feedTamagoGood;49;84;printedmusicintranet;;525
14487;2000-01-01 00:35:35;showItemCupboard;49;84;image;;404
14495;2000-01-01 00:36:18;showItemCupboard;49;84;image;;401
14498;2000-01-01 00:36:31;showItemCupboard;49;84;image;;415
14516;2000-01-01 00:38:05;showItemCupboard;49;84;image;;415
14519;2000-01-01 00:38:12;showItemCupboard;49;84;image;;415
14523;2000-01-01 00:38:28;chat;49;84;;;
14539;2000-01-01 00:39:49;showItemCupboard;49;84;journal;;113
14541;2000-01-01 00:39:54;showItemCupboard;49;84;journal;;113
14542;2000-01-01 00:40:01;showItemCupboard;49;84;journal;;113
14548;2000-01-01 00:40:28;showItemCupboard;49;84;journal;;113
14551;2000-01-01 00:40:59;showItemCupboard;49;84;journal;;113
14552;2000-01-01 00:41:06;showItemCupboard;49;84;journal;;113
14554;2000-01-01 00:41:09;showItemCupboard;49;84;journal;;113
14555;2000-01-01 00:41:20;showItemCupboard;49;84;journal;;113
14560;2000-01-01 00:42:03;showItemCupboard;49;84;journal;;113
14563;2000-01-01 00:42:16;addToFridge;49;84;journalintranet;;113
14564;2000-01-01 00:42:18;feedTamagoGood;49;84;journalintranet;;113
14567;2000-01-01 00:42:27;showItemCupboard;49;84;sound;;315
14578;2000-01-01 00:43:01;showItemCupboard;49;84;video;;211
14581;2000-01-01 00:43:19;showItemCupboard;49;84;video;;211
14588;2000-01-01 00:43:43;showItemCupboard;49;84;image;;403
14592;2000-01-01 00:44:10;addToFridge;49;84;imageschoolWebsite;;403
14593;2000-01-01 00:44:14;feedTamagoBad;49;84;imageschoolWebsite;;403
14597;2000-01-01 00:44:31;showItemCupboard;49;84;journal;;117
14605;2000-01-01 00:45:23;showItemCupboard;49;84;video;;211
14613;2000-01-01 00:46:28;showItemCupboard;49;84;printedmusic;;500
14615;2000-01-01 00:46:37;showItemCupboard;49;84;printedmusic;;500
14617;2000-01-01 00:46:43;showItemCupboard;49;84;printedmusic;;500
14620;2000-01-01 00:46:47;showItemCupboard;49;84;printedmusic;;500
14622;2000-01-01 00:46:58;showItemCupboard;49;84;printedmusic;;500
14625;2000-01-01 00:47:19;addToFridge;49;84;printedmusicphotocopy;;500
14626;2000-01-01 00:47:21;feedTamagoGood;49;84;printedmusicphotocopy;;500
14633;2000-01-01 00:47:40;showItemCupboard;49;84;book;;4
14641;2000-01-01 00:48:04;showItemCupboard;49;84;book;;4
14642;2000-01-01 00:48:10;showItemCupboard;49;84;book;;4
14643;2000-01-01 00:48:14;showItemCupboard;49;84;book;;4
14645;2000-01-01 00:48:19;showItemCupboard;49;84;video;;200
14658;2000-01-01 00:49:09;showItemCupboard;49;84;book;;4
14665;2000-01-01 00:49:32;showItemCupboard;49;84;book;;4
14666;2000-01-01 00:49:41;showItemCupboard;49;84;book;;4
14667;2000-01-01 00:49:45;showItemCupboard;49;84;book;;4
14671;2000-01-01 00:50:00;showItemCupboard;49;84;book;;4
14673;2000-01-01 00:50:13;addToFridge;49;84;bookassessments;;4
14674;2000-01-01 00:50:15;feedTamagoBad;49;84;bookassessments;;4
14680;2000-01-01 00:50:53;showItemCupboard;49;84;printedmusic;;526
14699;2000-01-01 00:52:08;showItemCupboard;49;84;video;;227
14708;2000-01-01 00:52:54;showItemCupboard;49;84;journal;;100
14732;2000-01-01 00:53:53;showItemCupboard;49;84;video;;211
14733;2000-01-01 00:54:05;showItemCupboard;49;84;printedmusic;;521
14734;2000-01-01 00:54:12;showItemCupboard;49;84;printedmusic;;521
14735;2000-01-01 00:54:15;showItemCupboard;49;84;printedmusic;;521
14740;2000-01-01 00:54:30;showItemCupboard;49;84;printedmusic;;521
14742;2000-01-01 00:54:32;showItemCupboard;49;84;printedmusic;;521
14747;2000-01-01 00:54:45;addToFridge;49;84;printedmusicphotocopy;;521
14748;2000-01-01 00:54:47;feedTamagoBad;49;84;printedmusicphotocopy;;521
14755;2000-01-01 00:55:17;showItemCupboard;49;84;book;;10
14759;2000-01-01 00:55:21;showItemCupboard;49;84;book;;10
14769;2000-01-01 00:56:44;showItemCupboard;49;84;image;;406
14771;2000-01-01 00:57:09;showItemCupboard;49;84;image;;406
14775;2000-01-01 00:57:21;addToFridge;49;84;imageassessments;;406
14776;2000-01-01 00:57:23;feedTamagoGood;49;84;imageassessments;;406
14787;2000-01-01 00:58:00;showItemCupboard;49;84;book;;43
14791;2000-01-01 00:58:17;showItemCupboard;49;84;book;;43
14803;2000-01-01 00:59:38;showItemCupboard;49;84;book;;9
14806;2000-01-01 00:59:46;showItemCupboard;49;84;image;;411
14828;2000-01-01 01:01:44;showItemCupboard;49;84;image;;410
14835;2000-01-01 01:02:04;showItemCupboard;49;84;image;;410
